,Adults,Children,LeadDays,LengthOfStay,ArrivalDate-WeekDay,1005,1032,1033,1034,1039,1042,1047,1050,1051,1052,1078,1080,40000,40006,1000,1014,1001
6964,1,1,21,3,Saturday,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6965,1,0,64,8,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6966,3,1,44,4,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6967,2,0,4,6,Friday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6968,4,0,66,3,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6969,5,1,80,1,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6970,4,0,69,6,Thursday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6971,1,2,17,7,Monday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6972,2,0,73,6,Friday,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6973,1,1,8,4,Friday,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6974,6,1,30,2,Tuesday,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6975,2,2,70,4,Saturday,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
6976,6,1,71,6,Friday,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6977,5,1,99,9,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6978,6,1,21,6,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6979,1,1,11,3,Saturday,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6980,4,0,50,8,Saturday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6981,4,2,6,5,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6982,6,0,14,1,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6983,1,1,1,4,Friday,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
6984,1,1,7,1,Thursday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6985,6,1,28,3,Sunday,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6986,3,0,49,9,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6987,6,1,7,1,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6988,2,0,19,8,Wednesday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6989,5,0,74,2,Monday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6990,3,0,92,1,Saturday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6991,1,1,63,5,Sunday,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6992,3,0,94,6,Friday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6993,1,1,19,1,Friday,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6994,2,2,1,2,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6995,5,1,2,3,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6996,2,0,86,2,Friday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6997,1,0,65,6,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6998,1,1,35,2,Sunday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6999,5,1,3,2,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,2,1,66,7,Saturday,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7001,4,1,24,7,Saturday,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7002,1,1,0,1,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7003,3,1,91,1,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7004,3,1,0,7,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7005,6,1,0,8,Friday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7006,1,1,5,9,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7007,1,0,0,2,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7008,2,1,98,9,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7009,2,2,57,7,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7010,1,0,41,7,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7011,2,0,76,1,Thursday,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7012,1,1,6,9,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7013,1,1,29,3,Friday,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7014,2,2,49,1,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7015,2,1,4,2,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7016,3,1,16,3,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7017,1,2,29,2,Saturday,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7018,3,1,30,3,Saturday,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7019,2,2,17,2,Tuesday,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7020,3,0,33,1,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7021,5,0,96,1,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7022,3,2,0,8,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7023,6,1,17,1,Friday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7024,6,2,79,5,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7025,2,1,100,1,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7026,1,1,0,3,Wednesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7027,6,2,47,5,Monday,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7028,1,0,89,6,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7029,2,1,6,1,Saturday,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
7030,1,0,4,6,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7031,4,1,89,3,Friday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7032,5,0,85,8,Thursday,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7033,2,1,74,8,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7034,5,0,51,4,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7035,2,0,9,6,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7036,5,0,16,5,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7037,5,0,69,3,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7038,6,2,71,7,Friday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7039,2,2,69,7,Saturday,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7040,1,0,31,1,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7041,2,0,16,8,Sunday,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
7042,1,0,3,3,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7043,1,1,43,6,Saturday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7044,3,0,96,2,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7045,1,0,0,1,Thursday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7046,4,2,69,5,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7047,1,2,40,4,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7048,1,1,49,2,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7049,1,0,30,1,Wednesday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7050,3,2,9,7,Friday,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7051,4,2,97,1,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7052,6,2,13,6,Saturday,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
7053,1,0,42,5,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7054,2,0,2,2,Friday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7055,3,0,3,3,Wednesday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7056,4,0,43,7,Saturday,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7057,3,2,49,6,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7058,4,2,0,8,Thursday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7059,2,1,17,1,Friday,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7060,2,2,0,6,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7061,5,0,3,3,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7062,2,0,5,6,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7063,3,1,22,1,Thursday,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7064,3,0,37,1,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7065,6,0,12,1,Friday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7066,2,0,90,3,Saturday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7067,1,2,51,8,Monday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7068,4,0,33,3,Saturday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7069,3,0,17,2,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7070,4,0,36,3,Wednesday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7071,5,2,1,4,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7072,1,1,49,3,Wednesday,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7073,2,0,16,7,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7074,1,0,88,9,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7075,2,2,1,7,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7076,5,0,93,1,Saturday,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7077,6,0,37,1,Monday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7078,3,0,65,7,Saturday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7079,2,1,19,6,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7080,1,0,12,8,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7081,2,1,19,7,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7082,4,1,0,9,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7083,5,1,1,1,Tuesday,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7084,1,0,90,1,Wednesday,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7085,2,1,32,4,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7086,1,0,28,1,Monday,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7087,1,0,98,8,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7088,2,0,14,3,Thursday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7089,5,2,7,2,Friday,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7090,1,0,2,7,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7091,1,0,22,7,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7092,2,1,1,1,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7093,3,0,33,7,Monday,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7094,1,2,1,4,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7095,6,1,32,6,Friday,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
7096,1,1,13,8,Wednesday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7097,3,1,0,9,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7098,4,2,28,7,Friday,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7099,1,2,57,7,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7100,1,2,52,9,Sunday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7101,2,0,94,1,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7102,3,0,4,8,Saturday,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7103,1,1,13,3,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7104,2,0,9,2,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7105,4,1,42,1,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7106,6,0,12,2,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7107,4,1,1,4,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7108,1,0,43,1,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7109,6,0,60,7,Sunday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7110,3,2,83,6,Wednesday,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7111,5,0,0,4,Thursday,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7112,1,0,0,6,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7113,3,1,76,5,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7114,6,2,2,6,Tuesday,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7115,5,2,90,4,Tuesday,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7116,1,1,1,1,Wednesday,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7117,4,2,74,3,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7118,5,0,23,5,Saturday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7119,6,0,57,1,Saturday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7120,4,0,16,5,Friday,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7121,2,1,6,7,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7122,1,1,95,3,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7123,2,1,89,5,Thursday,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7124,1,0,88,1,Thursday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7125,2,0,5,4,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7126,3,0,38,8,Friday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7127,3,0,0,3,Monday,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7128,3,1,0,1,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7129,1,1,7,1,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7130,3,0,5,5,Saturday,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7131,1,0,81,1,Wednesday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7132,1,0,83,1,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7133,1,0,14,4,Wednesday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7134,1,0,61,3,Friday,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7135,4,0,2,5,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7136,4,1,13,1,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7137,4,0,0,9,Tuesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7138,3,0,50,4,Friday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7139,3,0,13,8,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7140,1,0,37,6,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7141,2,0,21,1,Friday,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7142,1,0,67,4,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7143,6,2,68,8,Friday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7144,2,1,50,7,Saturday,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
7145,6,0,75,5,Thursday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7146,2,0,99,2,Saturday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7147,3,0,36,8,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7148,3,2,69,1,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7149,3,0,86,9,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7150,1,0,44,3,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7151,4,0,59,8,Wednesday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7152,3,0,64,2,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7153,3,2,1,1,Friday,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7154,1,0,0,3,Wednesday,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7155,6,0,1,9,Friday,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7156,2,2,2,2,Friday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7157,2,1,9,3,Friday,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7158,2,1,13,9,Wednesday,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7159,1,0,1,5,Wednesday,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7160,3,0,15,6,Friday,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7161,2,0,39,3,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7162,1,0,7,3,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7163,4,1,52,1,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7164,5,1,56,2,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7165,6,2,60,6,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7166,6,1,80,1,Saturday,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7167,1,2,0,2,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7168,6,2,0,3,Saturday,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7169,6,1,8,1,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7170,4,1,61,3,Thursday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7171,2,2,20,1,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7172,2,0,2,1,Friday,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7173,5,1,55,5,Wednesday,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7174,6,1,93,4,Saturday,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7175,3,0,64,1,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7176,4,2,2,1,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7177,4,0,19,4,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7178,4,0,0,7,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7179,1,0,83,2,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7180,3,1,24,6,Wednesday,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7181,2,0,75,2,Sunday,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7182,2,2,26,1,Wednesday,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7183,4,0,6,3,Monday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7184,1,1,34,5,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7185,1,1,3,1,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7186,1,1,4,9,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7187,6,2,38,4,Saturday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7188,4,2,26,5,Sunday,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7189,6,1,20,4,Wednesday,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7190,6,2,75,1,Tuesday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7191,2,2,32,1,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7192,2,1,97,1,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7193,1,1,39,6,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7194,1,0,89,5,Tuesday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7195,1,0,19,1,Friday,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7196,2,0,2,6,Monday,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7197,2,1,16,9,Thursday,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7198,6,0,3,1,Friday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7199,1,0,15,9,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7200,1,0,44,1,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7201,1,0,91,1,Monday,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7202,1,0,64,1,Sunday,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7203,6,0,51,9,Thursday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7204,2,0,15,1,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7205,2,0,44,2,Saturday,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
7206,6,0,40,7,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7207,1,2,10,2,Tuesday,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7208,4,1,23,8,Wednesday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7209,2,0,14,2,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7210,6,1,32,4,Tuesday,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7211,6,1,9,5,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7212,1,1,16,3,Wednesday,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7213,5,1,2,2,Sunday,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7214,5,1,87,1,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7215,1,1,1,1,Friday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7216,3,0,28,1,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7217,5,0,39,1,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7218,1,0,63,4,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7219,2,1,21,3,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7220,4,0,48,8,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7221,6,1,11,9,Thursday,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7222,5,0,36,6,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7223,5,0,46,2,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7224,5,0,3,8,Friday,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7225,1,1,43,8,Saturday,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7226,6,1,2,3,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7227,5,0,38,1,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7228,4,1,7,7,Friday,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
7229,2,0,51,2,Monday,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7230,1,0,25,1,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7231,2,0,10,7,Sunday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7232,1,0,27,3,Sunday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7233,6,1,0,2,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7234,1,0,10,4,Wednesday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7235,2,2,93,1,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7236,2,0,0,1,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7237,2,2,45,5,Friday,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7238,1,0,34,3,Friday,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7239,3,0,4,9,Friday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7240,1,0,4,5,Thursday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7241,2,0,8,7,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7242,1,1,4,4,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
