ArrivalDate-Weekday;Arrival-Month;LeadDays;channel-id;lang-id
THURSDAY ;11;2;6;1
TUESDAY  ;11;4;7;1
SATURDAY ;10;0;6;1
WEDNESDAY;11;83;7;1
SUNDAY   ;12;61;6;1
SUNDAY   ;11;3;6;1
FRIDAY   ;12;3;1;1
SUNDAY   ;11;12;7;1
SATURDAY ;11;5;6;1
WEDNESDAY;11;54;6;1
MONDAY   ;12;2;6;1
THURSDAY ;12;2;6;1
WEDNESDAY;12;20;6;1
THURSDAY ;11;6;7;1
SUNDAY   ;11;9;6;1
THURSDAY ;11;8;7;1
TUESDAY  ;11;12;13;1
THURSDAY ;11;8;7;1
MONDAY   ;11;42;6;1
MONDAY   ;12;1;7;1
THURSDAY ;11;6;7;1
FRIDAY   ;11;10;6;1
SUNDAY   ;12;13;6;1
SATURDAY ;11;4;6;1
MONDAY   ;10;3;6;1
WEDNESDAY;12;1;6;1
THURSDAY ;12;15;7;1
TUESDAY  ;11;55;7;1
THURSDAY ;12;0;7;1
FRIDAY   ;11;0;6;1
THURSDAY ;12;23;6;1
FRIDAY   ;11;1;6;1
FRIDAY   ;11;1;6;1
SATURDAY ;10;20;6;1
FRIDAY   ;11;17;6;1
SUNDAY   ;11;40;6;1
FRIDAY   ;12;17;6;1
TUESDAY  ;11;13;7;1
THURSDAY ;11;53;6;1
FRIDAY   ;12;54;6;1
WEDNESDAY;12;77;6;1
SATURDAY ;12;11;7;1
THURSDAY ;12;6;7;1
THURSDAY ;11;18;6;1
TUESDAY  ;12;34;13;1
FRIDAY   ;11;1;6;1
MONDAY   ;11;1;6;1
SUNDAY   ;12;16;13;1
TUESDAY  ;11;35;1;1
WEDNESDAY;11;37;13;1
SATURDAY ;11;3;7;1
SATURDAY ;12;45;6;1
SUNDAY   ;11;1;1;1
THURSDAY ;11;9;6;1
THURSDAY ;12;25;6;1
WEDNESDAY;12;44;6;1
THURSDAY ;11;1;6;1
FRIDAY   ;12;76;6;1
SATURDAY ;11;4;6;1
THURSDAY ;11;6;6;1
TUESDAY  ;10;33;7;1
FRIDAY   ;11;5;6;1
FRIDAY   ;11;2;7;1
THURSDAY ;12;12;7;1
MONDAY   ;11;6;7;1
SATURDAY ;10;33;7;1
MONDAY   ;1;41;13;1
TUESDAY  ;1;54;13;1
SUNDAY   ;2;20;13;1
WEDNESDAY;1;16;1;1
TUESDAY  ;1;6;13;1
SUNDAY   ;2;11;13;1
MONDAY   ;2;1;13;1
SUNDAY   ;2;6;13;1
SATURDAY ;4;114;13;1
SUNDAY   ;4;105;13;1
TUESDAY  ;7;12;13;1
SUNDAY   ;9;28;13;1
SATURDAY ;7;5;7;1
WEDNESDAY;1;6;7;1
FRIDAY   ;3;39;7;1
TUESDAY  ;2;6;7;1
MONDAY   ;1;0;7;1
FRIDAY   ;9;16;7;1
SUNDAY   ;7;1;13;1
FRIDAY   ;8;17;7;1
SATURDAY ;4;38;6;1
WEDNESDAY;10;14;13;1
MONDAY   ;8;4;13;1
SATURDAY ;6;2;7;1
SUNDAY   ;5;24;7;1
SATURDAY ;5;60;6;1
SATURDAY ;9;19;6;1
FRIDAY   ;8;0;7;1
FRIDAY   ;10;38;7;1
WEDNESDAY;5;7;13;1
SATURDAY ;9;44;6;1
MONDAY   ;4;9;6;1
TUESDAY  ;8;47;6;1
SATURDAY ;5;78;6;1
FRIDAY   ;5;2;6;1
THURSDAY ;3;0;6;1
FRIDAY   ;3;5;6;1
WEDNESDAY;10;6;6;1
SUNDAY   ;3;0;6;1
SATURDAY ;1;0;7;1
TUESDAY  ;9;57;7;1
TUESDAY  ;5;0;7;1
TUESDAY  ;4;30;6;1
MONDAY   ;6;91;6;1
TUESDAY  ;10;35;13;1
MONDAY   ;8;61;6;1
MONDAY   ;1;115;7;1
FRIDAY   ;10;8;13;1
MONDAY   ;10;16;7;1
TUESDAY  ;9;13;7;1
WEDNESDAY;9;9;13;1
WEDNESDAY;5;27;13;1
TUESDAY  ;10;7;7;1
WEDNESDAY;3;20;6;1
WEDNESDAY;4;0;7;1
FRIDAY   ;1;48;7;1
SUNDAY   ;3;67;1;1
TUESDAY  ;4;1;6;1
TUESDAY  ;3;5;13;1
SATURDAY ;2;0;7;1
SUNDAY   ;4;6;6;1
WEDNESDAY;10;2;7;1
FRIDAY   ;3;7;7;1
THURSDAY ;5;10;7;1
FRIDAY   ;8;10;7;1
SUNDAY   ;2;0;7;1
TUESDAY  ;4;12;7;1
WEDNESDAY;4;8;7;1
THURSDAY ;6;8;7;1
WEDNESDAY;1;21;7;1
MONDAY   ;7;19;7;1
FRIDAY   ;7;50;6;1
FRIDAY   ;10;2;6;1
MONDAY   ;3;83;7;1
TUESDAY  ;1;11;7;1
THURSDAY ;4;16;7;1
TUESDAY  ;6;8;7;1
THURSDAY ;9;1;7;1
THURSDAY ;10;24;13;1
THURSDAY ;3;2;6;1
WEDNESDAY;5;148;6;1
MONDAY   ;9;47;7;1
WEDNESDAY;4;8;7;1
TUESDAY  ;8;10;7;1
SUNDAY   ;2;79;6;1
WEDNESDAY;8;6;7;1
TUESDAY  ;9;25;7;1
WEDNESDAY;2;15;6;1
WEDNESDAY;5;61;7;1
SUNDAY   ;6;88;7;1
TUESDAY  ;9;13;7;1
FRIDAY   ;9;16;7;1
FRIDAY   ;10;0;7;1
SATURDAY ;7;8;7;1
MONDAY   ;4;9;6;1
THURSDAY ;2;24;7;1
MONDAY   ;6;20;13;1
FRIDAY   ;9;10;7;1
WEDNESDAY;10;27;6;1
SUNDAY   ;5;18;7;1
SUNDAY   ;4;9;7;1
WEDNESDAY;8;13;7;1
WEDNESDAY;6;47;7;1
SUNDAY   ;9;9;7;1
MONDAY   ;6;13;7;1
MONDAY   ;8;58;6;1
FRIDAY   ;1;3;7;1
SUNDAY   ;8;34;7;1
SUNDAY   ;6;3;7;1
SUNDAY   ;8;31;6;1
MONDAY   ;10;29;6;1
TUESDAY  ;7;69;7;1
THURSDAY ;7;1;6;1
SATURDAY ;9;8;7;1
TUESDAY  ;5;0;7;1
FRIDAY   ;10;14;7;1
TUESDAY  ;5;11;13;1
FRIDAY   ;5;175;7;1
WEDNESDAY;1;11;7;1
WEDNESDAY;8;2;7;1
SATURDAY ;10;32;7;1
TUESDAY  ;9;20;7;1
SUNDAY   ;10;57;6;1
WEDNESDAY;1;6;7;1
TUESDAY  ;5;0;7;1
TUESDAY  ;4;12;7;1
TUESDAY  ;5;0;7;1
TUESDAY  ;9;104;7;1
THURSDAY ;5;76;6;1
SATURDAY ;7;17;7;1
MONDAY   ;7;0;7;1
TUESDAY  ;5;40;6;1
FRIDAY   ;10;9;6;1
FRIDAY   ;11;39;7;1
SATURDAY ;6;1;6;1
TUESDAY  ;10;41;13;1
WEDNESDAY;6;2;7;1
WEDNESDAY;4;8;7;1
WEDNESDAY;5;27;6;1
FRIDAY   ;6;3;6;1
FRIDAY   ;9;4;6;1
MONDAY   ;4;12;13;1
TUESDAY  ;5;33;7;1
SUNDAY   ;10;244;13;1
WEDNESDAY;7;12;13;1
MONDAY   ;4;2;7;1
FRIDAY   ;9;16;7;1
THURSDAY ;2;29;13;1
SATURDAY ;6;0;7;1
WEDNESDAY;4;8;7;1
WEDNESDAY;8;26;7;1
WEDNESDAY;4;32;6;1
THURSDAY ;2;8;7;1
TUESDAY  ;3;21;6;1
TUESDAY  ;9;29;7;1
TUESDAY  ;4;11;7;1
SATURDAY ;3;0;6;1
SUNDAY   ;4;4;7;1
TUESDAY  ;1;43;7;1
THURSDAY ;8;29;6;1
THURSDAY ;11;66;7;1
TUESDAY  ;4;6;13;1
SUNDAY   ;5;1;7;1
TUESDAY  ;4;14;7;1
FRIDAY   ;6;8;6;1
SATURDAY ;3;0;7;1
THURSDAY ;6;7;6;1
SUNDAY   ;12;68;7;1
SATURDAY ;11;24;7;1
SATURDAY ;9;12;7;1
TUESDAY  ;8;67;6;1
WEDNESDAY;1;9;7;1
WEDNESDAY;1;6;7;1
TUESDAY  ;9;0;6;1
SATURDAY ;8;10;7;1
SUNDAY   ;7;3;7;1
FRIDAY   ;8;13;7;1
THURSDAY ;6;45;13;1
FRIDAY   ;1;0;7;1
SUNDAY   ;5;45;6;1
MONDAY   ;10;5;7;1
SUNDAY   ;5;3;6;1
WEDNESDAY;1;47;7;1
WEDNESDAY;6;8;13;1
MONDAY   ;10;11;7;1
TUESDAY  ;4;25;13;1
SATURDAY ;9;57;7;1
SUNDAY   ;10;11;6;1
THURSDAY ;10;8;7;1
FRIDAY   ;9;7;6;1
FRIDAY   ;8;24;13;1
THURSDAY ;5;28;7;1
FRIDAY   ;10;9;6;1
WEDNESDAY;2;4;7;1
TUESDAY  ;5;42;6;1
SUNDAY   ;7;3;13;1
MONDAY   ;3;58;7;1
SATURDAY ;4;109;1;1
THURSDAY ;1;28;7;1
MONDAY   ;4;0;6;1
MONDAY   ;2;38;1;1
WEDNESDAY;3;8;6;1
TUESDAY  ;4;12;7;1
TUESDAY  ;4;12;7;1
WEDNESDAY;4;15;7;1
TUESDAY  ;9;29;7;1
WEDNESDAY;1;26;7;1
SATURDAY ;8;141;7;1
TUESDAY  ;7;6;7;1
WEDNESDAY;9;61;7;1
SATURDAY ;12;150;6;1
TUESDAY  ;3;42;13;1
TUESDAY  ;6;102;13;1
TUESDAY  ;2;28;7;1
FRIDAY   ;10;42;7;1
SATURDAY ;7;32;7;1
THURSDAY ;8;22;6;1
SUNDAY   ;9;27;6;1
TUESDAY  ;8;7;7;1
THURSDAY ;5;93;7;1
TUESDAY  ;3;1;7;1
SATURDAY ;6;79;6;1
WEDNESDAY;3;0;7;1
FRIDAY   ;8;50;7;1
THURSDAY ;10;0;7;1
WEDNESDAY;4;8;7;1
MONDAY   ;7;23;6;1
SATURDAY ;8;0;6;1
FRIDAY   ;12;46;7;1
THURSDAY ;4;13;7;1
WEDNESDAY;5;27;7;1
TUESDAY  ;8;1;7;1
SATURDAY ;9;57;7;1
SUNDAY   ;9;13;7;1
WEDNESDAY;3;34;6;1
FRIDAY   ;5;1;6;1
MONDAY   ;6;45;13;1
MONDAY   ;8;21;6;1
SATURDAY ;8;70;6;1
WEDNESDAY;1;12;7;1
MONDAY   ;4;6;7;1
WEDNESDAY;4;49;7;1
THURSDAY ;3;1;6;1
SUNDAY   ;3;11;7;1
THURSDAY ;5;10;7;1
SATURDAY ;8;2;6;1
SATURDAY ;8;313;7;1
WEDNESDAY;8;5;7;1
SUNDAY   ;10;17;7;1
FRIDAY   ;3;2;6;1
FRIDAY   ;6;1;7;1
SATURDAY ;4;40;7;1
SUNDAY   ;10;0;7;1
SUNDAY   ;9;0;6;1
THURSDAY ;9;24;13;1
SATURDAY ;8;0;7;1
TUESDAY  ;10;123;7;1
FRIDAY   ;9;5;6;1
FRIDAY   ;1;2;7;1
MONDAY   ;5;77;7;1
THURSDAY ;7;30;7;1
TUESDAY  ;7;14;7;1
SUNDAY   ;8;53;6;1
SATURDAY ;4;65;6;1
SUNDAY   ;8;0;7;1
FRIDAY   ;12;1;7;1
SATURDAY ;1;23;7;1
THURSDAY ;9;8;7;1
SATURDAY ;3;15;6;1
MONDAY   ;10;21;7;1
SATURDAY ;3;0;7;1
WEDNESDAY;1;6;7;1
TUESDAY  ;4;0;7;1
THURSDAY ;2;8;7;1
FRIDAY   ;3;1;7;1
SUNDAY   ;8;53;6;1
FRIDAY   ;10;17;7;1
FRIDAY   ;1;1;7;1
FRIDAY   ;1;70;7;1
SATURDAY ;10;41;7;1
WEDNESDAY;2;0;6;1
SATURDAY ;7;51;13;1
SUNDAY   ;2;0;7;1
THURSDAY ;10;8;7;1
THURSDAY ;7;0;7;1
FRIDAY   ;3;28;6;1
SUNDAY   ;8;4;7;1
FRIDAY   ;8;125;6;1
FRIDAY   ;2;4;7;1
MONDAY   ;6;14;7;1
WEDNESDAY;5;86;7;1
WEDNESDAY;2;1;7;1
SUNDAY   ;3;3;7;1
THURSDAY ;8;12;6;1
MONDAY   ;8;10;7;1
MONDAY   ;5;14;13;1
TUESDAY  ;1;12;7;1
WEDNESDAY;6;29;7;1
SATURDAY ;6;57;6;1
SUNDAY   ;8;81;7;1
MONDAY   ;1;17;7;1
WEDNESDAY;3;14;13;1
WEDNESDAY;6;6;7;1
SATURDAY ;9;317;7;1
WEDNESDAY;2;2;7;1
WEDNESDAY;5;0;6;1
TUESDAY  ;3;26;13;1
SUNDAY   ;6;38;7;1
MONDAY   ;11;5;7;1
FRIDAY   ;10;15;7;1
SUNDAY   ;9;6;7;1
TUESDAY  ;7;1;7;1
SATURDAY ;7;130;6;1
MONDAY   ;3;0;13;1
SATURDAY ;3;38;7;1
WEDNESDAY;4;0;7;1
MONDAY   ;3;0;7;1
MONDAY   ;5;13;13;1
SUNDAY   ;8;47;7;1
TUESDAY  ;7;22;6;1
THURSDAY ;1;3;7;1
SATURDAY ;9;23;6;1
MONDAY   ;10;66;7;1
THURSDAY ;7;24;6;1
THURSDAY ;1;2;7;1
WEDNESDAY;9;9;7;1
MONDAY   ;5;5;7;1
MONDAY   ;5;16;6;1
MONDAY   ;3;5;7;1
WEDNESDAY;3;71;7;1
THURSDAY ;1;7;7;1
FRIDAY   ;4;53;6;1
TUESDAY  ;4;11;13;1
THURSDAY ;4;0;7;1
WEDNESDAY;8;82;6;1
WEDNESDAY;1;12;7;1
SATURDAY ;3;1;7;1
THURSDAY ;1;5;7;1
MONDAY   ;5;34;6;1
FRIDAY   ;9;9;7;1
FRIDAY   ;4;246;7;1
TUESDAY  ;4;1;7;1
TUESDAY  ;10;5;13;1
TUESDAY  ;8;63;6;1
SATURDAY ;7;40;7;1
THURSDAY ;7;45;6;1
SUNDAY   ;2;3;7;1
SATURDAY ;6;44;6;1
MONDAY   ;10;21;7;1
MONDAY   ;4;0;7;1
TUESDAY  ;4;12;7;1
MONDAY   ;2;0;7;1
THURSDAY ;10;10;7;1
MONDAY   ;7;3;7;1
SUNDAY   ;5;4;6;1
WEDNESDAY;6;4;7;1
MONDAY   ;4;1;7;1
WEDNESDAY;1;6;7;1
MONDAY   ;5;66;6;1
THURSDAY ;5;0;6;1
WEDNESDAY;5;204;6;1
SUNDAY   ;6;0;7;1
FRIDAY   ;7;40;6;1
WEDNESDAY;1;15;7;1
TUESDAY  ;4;11;7;1
SATURDAY ;2;2;6;1
TUESDAY  ;4;12;7;1
THURSDAY ;1;73;7;1
TUESDAY  ;9;155;7;1
MONDAY   ;3;3;6;1
WEDNESDAY;10;0;6;1
SUNDAY   ;5;32;6;1
THURSDAY ;10;14;7;1
WEDNESDAY;4;15;7;1
SUNDAY   ;5;17;6;1
MONDAY   ;10;21;7;1
THURSDAY ;6;8;7;1
TUESDAY  ;7;6;7;1
MONDAY   ;2;9;13;1
TUESDAY  ;5;32;7;1
SATURDAY ;7;152;6;1
SATURDAY ;6;77;6;1
SUNDAY   ;9;0;7;1
WEDNESDAY;5;42;6;1
MONDAY   ;10;75;13;1
THURSDAY ;2;14;7;1
SATURDAY ;6;18;7;1
THURSDAY ;1;30;7;1
FRIDAY   ;2;0;7;1
THURSDAY ;8;1;6;1
SUNDAY   ;7;3;7;1
THURSDAY ;7;10;7;1
SUNDAY   ;6;61;6;1
SATURDAY ;6;7;7;1
WEDNESDAY;4;0;7;1
SATURDAY ;1;0;7;1
SUNDAY   ;1;23;7;1
TUESDAY  ;10;7;6;1
SUNDAY   ;2;4;7;1
SATURDAY ;3;1;7;1
MONDAY   ;7;25;13;1
SUNDAY   ;10;12;7;1
THURSDAY ;5;1;7;1
WEDNESDAY;8;0;7;1
TUESDAY  ;1;35;7;1
TUESDAY  ;5;63;6;1
TUESDAY  ;6;22;1;1
TUESDAY  ;7;29;13;1
WEDNESDAY;3;1;13;1
WEDNESDAY;5;8;13;1
TUESDAY  ;3;19;13;1
WEDNESDAY;10;0;13;1
SATURDAY ;6;37;13;1
WEDNESDAY;9;25;6;1
MONDAY   ;9;31;6;1
SUNDAY   ;7;42;6;1
TUESDAY  ;7;21;6;1
MONDAY   ;12;57;6;1
SUNDAY   ;8;65;6;1
SUNDAY   ;5;66;6;1
FRIDAY   ;12;124;6;1
THURSDAY ;7;51;6;1
THURSDAY ;7;46;6;1
WEDNESDAY;10;34;6;1
WEDNESDAY;7;21;6;1
FRIDAY   ;4;0;6;1
SATURDAY ;10;23;6;1
THURSDAY ;6;7;6;1
SUNDAY   ;4;5;6;1
SUNDAY   ;7;110;6;1
WEDNESDAY;12;45;6;1
THURSDAY ;3;16;6;1
TUESDAY  ;9;3;6;1
SUNDAY   ;9;52;6;1
THURSDAY ;8;92;6;1
MONDAY   ;6;64;6;1
FRIDAY   ;6;54;6;1
TUESDAY  ;8;138;6;1
WEDNESDAY;9;62;6;1
FRIDAY   ;7;92;6;1
SUNDAY   ;4;17;6;1
MONDAY   ;8;186;6;1
TUESDAY  ;10;32;13;1
WEDNESDAY;6;28;7;1
MONDAY   ;6;65;6;1
TUESDAY  ;6;36;7;1
SUNDAY   ;6;5;7;1
SATURDAY ;9;3;7;1
MONDAY   ;10;3;7;1
THURSDAY ;6;9;7;1
SATURDAY ;3;0;7;1
TUESDAY  ;5;65;6;1
THURSDAY ;6;7;13;1
THURSDAY ;7;43;6;1
SUNDAY   ;8;34;7;1
THURSDAY ;2;24;7;1
FRIDAY   ;1;1;7;1
WEDNESDAY;9;6;7;1
THURSDAY ;8;24;7;1
SUNDAY   ;4;3;6;1
MONDAY   ;5;21;7;1
FRIDAY   ;1;1;7;1
WEDNESDAY;2;1;6;1
SATURDAY ;10;1;7;1
FRIDAY   ;8;29;6;1
MONDAY   ;2;39;6;1
TUESDAY  ;9;30;6;1
SATURDAY ;6;4;7;1
WEDNESDAY;3;8;6;1
FRIDAY   ;10;112;13;1
WEDNESDAY;2;77;7;1
THURSDAY ;9;8;7;1
MONDAY   ;11;25;7;1
WEDNESDAY;6;16;7;1
THURSDAY ;10;8;7;1
SATURDAY ;5;5;6;1
FRIDAY   ;2;1;7;1
TUESDAY  ;1;5;7;1
FRIDAY   ;10;112;13;1
MONDAY   ;10;7;7;1
SUNDAY   ;10;65;13;1
THURSDAY ;1;55;7;1
MONDAY   ;10;7;13;1
FRIDAY   ;5;0;7;1
SUNDAY   ;7;28;6;1
WEDNESDAY;4;14;7;1
SUNDAY   ;4;1;7;1
MONDAY   ;4;3;6;1
THURSDAY ;1;90;7;1
MONDAY   ;1;0;7;1
MONDAY   ;10;21;7;1
THURSDAY ;8;12;6;1
SATURDAY ;7;144;13;1
SUNDAY   ;8;37;7;1
MONDAY   ;1;3;7;1
THURSDAY ;9;8;7;1
TUESDAY  ;3;4;1;1
SATURDAY ;6;29;1;1
WEDNESDAY;6;44;1;1
THURSDAY ;10;19;1;1
WEDNESDAY;10;23;1;1
WEDNESDAY;9;42;1;1
MONDAY   ;5;25;1;1
MONDAY   ;7;13;1;1
SATURDAY ;7;19;1;1
FRIDAY   ;6;15;1;1
SATURDAY ;11;37;1;1
MONDAY   ;3;3;12;1
TUESDAY  ;9;11;1;1
SUNDAY   ;9;28;6;1
MONDAY   ;8;5;7;1
WEDNESDAY;1;118;6;1
THURSDAY ;1;75;6;1
SATURDAY ;1;74;6;1
THURSDAY ;1;50;6;1
THURSDAY ;1;49;6;1
TUESDAY  ;1;36;6;1
MONDAY   ;1;40;6;1
MONDAY   ;1;35;6;1
TUESDAY  ;2;43;6;1
SUNDAY   ;1;12;6;1
WEDNESDAY;1;8;6;1
WEDNESDAY;2;42;6;1
TUESDAY  ;1;32;6;1
SUNDAY   ;1;14;6;1
SUNDAY   ;1;18;6;1
SUNDAY   ;1;17;6;1
WEDNESDAY;1;1;6;1
THURSDAY ;1;1;6;1
TUESDAY  ;1;4;6;1
SUNDAY   ;1;7;6;1
TUESDAY  ;1;0;6;1
SATURDAY ;1;1;6;1
MONDAY   ;2;21;6;1
THURSDAY ;2;3;6;1
FRIDAY   ;2;10;6;1
FRIDAY   ;2;1;6;1
SUNDAY   ;2;1;6;1
MONDAY   ;2;1;6;1
TUESDAY  ;2;112;6;1
SATURDAY ;2;45;6;1
THURSDAY ;2;49;6;1
WEDNESDAY;5;121;6;1
THURSDAY ;5;121;6;1
MONDAY   ;3;66;6;1
SATURDAY ;2;26;6;1
THURSDAY ;2;15;6;1
THURSDAY ;4;92;6;1
TUESDAY  ;2;28;6;1
SATURDAY ;2;10;6;1
FRIDAY   ;6;15;13;1
SUNDAY   ;5;6;13;1
TUESDAY  ;3;13;13;1
SATURDAY ;6;53;13;1
THURSDAY ;10;18;13;1
SATURDAY ;9;40;13;1
SATURDAY ;6;16;13;1
SUNDAY   ;9;18;6;1
SATURDAY ;6;18;6;1
WEDNESDAY;8;4;6;1
TUESDAY  ;8;80;6;1
MONDAY   ;7;14;6;1
THURSDAY ;7;33;6;1
MONDAY   ;3;23;6;1
MONDAY   ;8;5;6;1
TUESDAY  ;10;7;6;1
SUNDAY   ;4;26;6;1
TUESDAY  ;12;54;6;1
SATURDAY ;7;19;6;1
FRIDAY   ;9;0;6;1
MONDAY   ;4;19;6;1
THURSDAY ;5;14;6;1
SATURDAY ;12;40;6;1
WEDNESDAY;10;24;6;1
MONDAY   ;7;10;6;1
FRIDAY   ;10;31;6;1
FRIDAY   ;11;23;6;1
SUNDAY   ;3;21;6;1
TUESDAY  ;9;33;6;1
TUESDAY  ;12;44;6;1
TUESDAY  ;10;43;6;1
WEDNESDAY;8;7;6;1
FRIDAY   ;4;44;6;1
SUNDAY   ;4;8;6;1
MONDAY   ;8;4;6;1
FRIDAY   ;3;20;6;1
THURSDAY ;10;3;6;1
SUNDAY   ;9;35;6;1
WEDNESDAY;9;2;6;1
THURSDAY ;4;76;6;1
FRIDAY   ;3;22;6;1
FRIDAY   ;4;2;6;1
MONDAY   ;12;44;6;1
TUESDAY  ;12;2;6;1
THURSDAY ;12;44;7;1
TUESDAY  ;12;12;6;1
TUESDAY  ;11;6;7;1
TUESDAY  ;11;6;7;1
WEDNESDAY;12;2;6;1
THURSDAY ;12;46;6;1
TUESDAY  ;11;4;7;1
SUNDAY   ;12;35;6;1
MONDAY   ;11;1;13;1
THURSDAY ;11;12;6;1
SATURDAY ;12;12;6;1
MONDAY   ;12;17;6;1
THURSDAY ;12;33;7;1
THURSDAY ;10;0;7;1
THURSDAY ;12;15;7;1
SATURDAY ;12;30;13;1
WEDNESDAY;11;6;7;1
MONDAY   ;12;48;6;1
MONDAY   ;11;4;13;1
WEDNESDAY;12;1;6;1
TUESDAY  ;11;26;7;1
WEDNESDAY;11;1;6;1
SATURDAY ;12;52;6;1
MONDAY   ;12;30;6;1
SATURDAY ;11;11;6;1
TUESDAY  ;12;42;7;1
SATURDAY ;12;21;6;1
FRIDAY   ;12;61;6;1
SATURDAY ;12;54;7;1
WEDNESDAY;12;47;6;1
SUNDAY   ;11;10;7;1
TUESDAY  ;11;55;7;1
WEDNESDAY;12;24;6;1
MONDAY   ;11;21;1;1
WEDNESDAY;12;36;6;1
TUESDAY  ;3;4;6;1
WEDNESDAY;5;16;6;1
THURSDAY ;7;33;6;1
MONDAY   ;10;55;6;1
SATURDAY ;6;9;6;1
MONDAY   ;6;73;6;1
MONDAY   ;7;1;6;1
TUESDAY  ;1;12;7;1
SUNDAY   ;6;0;6;1
SATURDAY ;4;16;6;1
FRIDAY   ;9;41;6;1
WEDNESDAY;6;22;6;1
MONDAY   ;10;5;7;1
SUNDAY   ;4;54;6;1
FRIDAY   ;3;3;6;1
FRIDAY   ;10;33;6;1
MONDAY   ;10;7;6;1
SUNDAY   ;8;20;6;1
THURSDAY ;9;19;6;1
FRIDAY   ;1;16;7;1
SUNDAY   ;2;0;7;1
WEDNESDAY;5;91;7;1
TUESDAY  ;1;1;7;1
FRIDAY   ;10;19;6;1
THURSDAY ;8;0;6;1
SATURDAY ;4;137;1;1
SUNDAY   ;2;59;6;1
THURSDAY ;9;37;13;1
SUNDAY   ;11;111;6;1
TUESDAY  ;1;0;7;1
FRIDAY   ;9;7;6;1
FRIDAY   ;5;0;6;1
THURSDAY ;7;38;6;1
FRIDAY   ;3;5;6;1
SUNDAY   ;10;35;6;1
FRIDAY   ;7;80;6;1
MONDAY   ;7;1;13;1
THURSDAY ;5;3;6;1
TUESDAY  ;3;1;6;1
MONDAY   ;7;4;13;1
SUNDAY   ;5;46;6;1
SUNDAY   ;4;26;6;1
TUESDAY  ;10;17;6;1
SUNDAY   ;9;47;6;1
WEDNESDAY;9;44;6;1
MONDAY   ;9;45;6;1
SUNDAY   ;4;26;6;1
MONDAY   ;10;84;6;1
MONDAY   ;1;0;7;1
WEDNESDAY;5;55;6;1
SATURDAY ;1;44;7;1
MONDAY   ;7;6;6;1
TUESDAY  ;10;61;6;1
SATURDAY ;4;1;6;1
WEDNESDAY;8;3;6;1
FRIDAY   ;6;3;6;1
MONDAY   ;3;12;6;1
FRIDAY   ;2;16;6;1
TUESDAY  ;5;4;13;1
TUESDAY  ;9;8;6;1
MONDAY   ;7;28;6;1
SATURDAY ;5;6;6;1
SATURDAY ;7;0;7;1
WEDNESDAY;4;8;6;1
SATURDAY ;4;37;6;1
SUNDAY   ;10;16;7;1
SATURDAY ;10;4;6;1
FRIDAY   ;4;1;6;1
WEDNESDAY;6;41;6;1
TUESDAY  ;10;4;6;1
MONDAY   ;8;3;6;1
MONDAY   ;2;11;6;1
THURSDAY ;3;9;6;1
THURSDAY ;5;41;6;1
FRIDAY   ;4;0;6;1
SATURDAY ;3;0;6;1
FRIDAY   ;5;1;6;1
WEDNESDAY;6;23;6;1
MONDAY   ;2;1;6;1
SUNDAY   ;5;38;6;1
FRIDAY   ;5;53;6;1
TUESDAY  ;9;14;6;1
TUESDAY  ;4;8;6;1
SATURDAY ;5;20;6;1
SATURDAY ;6;2;7;1
MONDAY   ;3;38;6;1
FRIDAY   ;10;20;6;1
THURSDAY ;2;1;7;1
SUNDAY   ;2;0;7;1
SATURDAY ;5;53;6;1
MONDAY   ;1;54;7;1
FRIDAY   ;6;19;6;1
THURSDAY ;6;2;6;1
THURSDAY ;3;1;6;1
FRIDAY   ;6;40;6;1
SUNDAY   ;8;16;6;1
TUESDAY  ;10;5;6;1
MONDAY   ;2;20;7;1
FRIDAY   ;3;5;6;1
FRIDAY   ;4;30;7;1
SUNDAY   ;3;2;6;1
WEDNESDAY;2;13;6;1
WEDNESDAY;6;29;6;1
FRIDAY   ;4;10;6;1
FRIDAY   ;10;1;6;1
WEDNESDAY;6;8;6;1
WEDNESDAY;12;136;6;1
FRIDAY   ;5;25;6;1
SATURDAY ;9;4;6;1
FRIDAY   ;10;46;6;1
SUNDAY   ;5;46;6;1
MONDAY   ;3;11;6;1
THURSDAY ;5;9;7;1
THURSDAY ;6;1;6;1
SATURDAY ;10;18;6;1
THURSDAY ;3;8;6;1
WEDNESDAY;6;8;6;1
MONDAY   ;4;10;7;1
MONDAY   ;12;100;7;1
THURSDAY ;3;10;6;1
SUNDAY   ;3;2;6;1
THURSDAY ;8;18;6;1
MONDAY   ;7;16;7;1
TUESDAY  ;3;33;13;1
TUESDAY  ;9;21;6;1
SATURDAY ;6;8;6;1
FRIDAY   ;8;1;6;1
FRIDAY   ;1;0;7;1
WEDNESDAY;8;2;6;1
TUESDAY  ;3;8;6;1
TUESDAY  ;7;88;6;1
FRIDAY   ;8;51;6;1
THURSDAY ;3;8;6;1
FRIDAY   ;8;9;6;1
FRIDAY   ;4;3;6;1
SATURDAY ;1;2;7;1
SUNDAY   ;7;28;6;1
SATURDAY ;2;10;7;1
TUESDAY  ;3;31;6;1
WEDNESDAY;5;18;6;1
TUESDAY  ;4;11;6;1
MONDAY   ;8;5;6;1
TUESDAY  ;9;19;6;1
SATURDAY ;6;33;6;1
FRIDAY   ;4;9;6;1
SATURDAY ;6;25;6;1
THURSDAY ;10;19;6;1
