ArrivalDate-Weekday;Arrival-Month;channel-id;LeadDays;lang-id;nights-qty;room-qty;adult-qty;child-qty;infant-qty
WEDNESDAY;7;7;76;1;30;1;2;2;0
SATURDAY ;6;6;0;1;1;1;1;0;0
SUNDAY   ;10;6;8;1;1;1;2;0;0
TUESDAY  ;2;7;0;1;1;1;2;0;0
THURSDAY ;10;7;20;1;4;1;2;1;0
SATURDAY ;4;7;30;1;7;1;1;0;0
TUESDAY  ;4;7;11;1;4;1;2;0;0
SUNDAY   ;7;7;0;1;1;1;1;0;0
SUNDAY   ;7;7;5;1;1;1;2;0;0
THURSDAY ;2;13;6;1;1;1;1;0;0
SUNDAY   ;7;7;0;1;3;1;2;1;0
SATURDAY ;9;7;57;1;3;1;1;0;0
SATURDAY ;1;7;33;1;3;1;2;0;0
FRIDAY   ;7;6;52;1;3;1;2;0;0
SUNDAY   ;3;7;34;1;4;1;1;0;0
THURSDAY ;2;7;7;1;2;1;2;0;0
MONDAY   ;4;6;0;1;1;1;1;0;0
WEDNESDAY;10;7;5;1;1;1;1;0;0
FRIDAY   ;4;7;23;1;2;1;2;0;0
FRIDAY   ;5;6;1;1;1;1;1;0;0
SUNDAY   ;5;6;80;1;3;1;2;0;0
TUESDAY  ;10;6;128;1;2;1;2;0;0
TUESDAY  ;10;13;11;1;2;1;1;0;0
WEDNESDAY;3;6;3;1;3;1;1;0;0
WEDNESDAY;4;7;8;1;4;1;1;0;0
SUNDAY   ;2;7;3;1;3;1;1;0;0
FRIDAY   ;9;7;9;1;2;1;1;0;0
FRIDAY   ;7;7;0;1;1;1;1;0;0
SATURDAY ;2;7;2;1;3;1;1;0;0
THURSDAY ;10;7;10;1;1;1;1;0;0
MONDAY   ;3;13;5;1;1;1;1;0;0
SUNDAY   ;6;7;32;1;4;1;2;0;0
FRIDAY   ;7;7;62;1;5;1;2;0;0
WEDNESDAY;1;7;1;1;1;1;1;0;0
SUNDAY   ;7;7;4;1;5;1;1;0;0
MONDAY   ;6;6;65;1;5;1;2;0;0
FRIDAY   ;5;7;16;1;2;1;1;0;0
SUNDAY   ;1;7;31;1;4;1;2;0;0
THURSDAY ;10;6;8;1;1;1;1;0;0
FRIDAY   ;5;6;0;1;1;1;2;0;0
SATURDAY ;7;7;16;1;5;1;3;0;0
MONDAY   ;4;6;5;1;1;1;1;0;0
WEDNESDAY;5;6;3;1;1;1;1;0;0
TUESDAY  ;6;13;5;1;2;1;1;0;0
THURSDAY ;10;13;8;1;1;1;1;0;0
THURSDAY ;8;13;3;1;1;1;1;0;0
THURSDAY ;4;7;16;1;3;1;1;0;0
SATURDAY ;1;7;7;1;2;1;2;0;0
SATURDAY ;9;6;152;1;3;1;2;0;0
FRIDAY   ;2;7;0;1;2;1;2;0;0
SATURDAY ;10;7;1;1;2;1;1;0;0
FRIDAY   ;6;7;29;1;3;1;2;0;0
FRIDAY   ;6;6;1;1;1;1;2;0;0
TUESDAY  ;3;6;1;1;3;1;1;0;0
MONDAY   ;8;13;6;1;2;1;1;0;0
FRIDAY   ;8;7;44;1;6;1;1;0;0
WEDNESDAY;1;7;26;1;2;1;1;0;0
THURSDAY ;2;6;16;1;3;1;2;0;0
WEDNESDAY;1;7;6;1;2;1;1;0;0
WEDNESDAY;1;7;54;1;2;1;2;0;0
THURSDAY ;8;6;10;1;2;1;1;0;0
WEDNESDAY;10;13;79;1;1;1;1;0;0
THURSDAY ;10;7;1;1;6;1;2;0;0
WEDNESDAY;7;6;155;1;5;1;2;0;0
WEDNESDAY;1;7;56;1;5;1;2;0;0
THURSDAY ;5;13;8;1;1;1;1;0;0
FRIDAY   ;6;6;28;1;4;1;1;0;0
THURSDAY ;3;7;0;1;3;1;2;0;0
THURSDAY ;6;7;101;1;6;1;2;0;0
THURSDAY ;2;7;3;1;2;1;1;0;0
FRIDAY   ;6;6;51;1;1;1;2;0;0
MONDAY   ;3;13;41;1;2;1;1;0;0
THURSDAY ;6;6;11;1;1;1;2;0;0
SUNDAY   ;7;6;4;1;1;1;2;0;0
TUESDAY  ;1;7;5;1;1;1;1;0;0
MONDAY   ;4;6;139;1;4;1;2;0;0
TUESDAY  ;5;6;34;1;4;1;2;0;0
TUESDAY  ;3;7;59;1;4;1;2;0;0
MONDAY   ;1;7;11;1;2;1;1;0;0
SUNDAY   ;9;7;15;1;3;1;2;0;0
SUNDAY   ;4;7;2;1;5;1;1;0;0
WEDNESDAY;7;7;9;1;4;1;1;0;0
WEDNESDAY;6;7;29;1;3;1;3;0;0
FRIDAY   ;8;6;25;1;6;1;1;1;0
THURSDAY ;8;6;77;1;5;1;2;0;0
SUNDAY   ;9;13;18;1;2;1;1;0;0
TUESDAY  ;6;6;6;1;2;1;2;0;0
FRIDAY   ;3;7;0;1;1;1;2;0;0
TUESDAY  ;4;7;14;1;3;1;1;0;0
SUNDAY   ;2;7;3;1;4;1;2;1;0
WEDNESDAY;1;7;41;1;2;1;1;0;0
SATURDAY ;11;7;68;1;4;1;1;0;0
FRIDAY   ;3;6;0;1;1;1;2;0;0
MONDAY   ;1;7;10;1;1;1;1;0;0
THURSDAY ;1;7;0;1;4;1;1;0;0
WEDNESDAY;6;13;21;1;2;1;1;0;0
WEDNESDAY;5;7;44;1;1;1;1;0;0
MONDAY   ;6;6;20;1;5;1;2;0;0
SATURDAY ;1;7;0;1;1;1;2;0;0
MONDAY   ;10;13;10;1;1;1;1;0;0
THURSDAY ;4;6;17;1;3;1;2;0;0
THURSDAY ;9;13;6;1;1;1;1;0;0
TUESDAY  ;6;7;22;1;1;1;1;0;0
FRIDAY   ;5;6;31;1;4;1;2;0;0
SUNDAY   ;7;7;1;1;1;1;2;0;0
TUESDAY  ;10;13;1;1;1;1;1;0;0
SATURDAY ;10;7;3;1;1;1;2;0;0
THURSDAY ;6;6;12;1;1;1;1;0;0
SATURDAY ;9;6;40;1;3;1;2;0;0
TUESDAY  ;2;7;10;1;5;1;1;0;0
WEDNESDAY;3;6;40;1;3;1;2;0;0
SATURDAY ;5;13;12;1;2;1;1;0;0
MONDAY   ;3;6;34;1;2;1;2;0;0
SATURDAY ;3;7;0;1;1;1;2;0;0
FRIDAY   ;2;7;9;1;2;1;2;0;0
FRIDAY   ;2;7;16;1;2;1;1;0;0
SUNDAY   ;2;7;3;1;3;1;1;0;0
WEDNESDAY;5;6;20;1;4;1;1;0;0
MONDAY   ;5;6;1;1;1;1;2;0;0
THURSDAY ;3;7;3;1;1;1;1;0;0
THURSDAY ;10;7;10;1;1;1;2;0;0
SATURDAY ;1;7;33;1;2;1;2;0;0
MONDAY   ;6;6;1;1;1;1;2;0;0
SATURDAY ;8;6;70;1;5;1;2;0;0
WEDNESDAY;4;7;8;1;4;1;1;0;0
THURSDAY ;8;7;0;1;4;1;1;0;0
FRIDAY   ;4;7;11;1;1;1;1;0;0
FRIDAY   ;7;6;124;1;3;1;2;1;0
FRIDAY   ;9;7;10;1;1;1;1;0;0
MONDAY   ;5;13;25;1;2;1;1;0;0
THURSDAY ;5;6;36;1;3;1;2;0;0
FRIDAY   ;6;6;60;1;4;1;2;0;0
WEDNESDAY;4;7;14;1;3;1;1;0;0
SATURDAY ;9;6;0;1;1;1;3;0;0
MONDAY   ;10;7;46;1;2;1;1;0;0
SUNDAY   ;7;7;16;1;4;1;2;0;0
WEDNESDAY;3;6;3;1;4;1;1;0;0
WEDNESDAY;5;7;79;1;5;1;1;0;0
SATURDAY ;8;6;2;1;1;1;2;0;0
SATURDAY ;6;6;87;1;2;1;2;0;0
THURSDAY ;10;7;6;1;3;1;1;0;0
SATURDAY ;5;6;0;1;1;1;2;0;0
SATURDAY ;5;6;11;1;2;1;2;1;0
FRIDAY   ;8;7;303;1;4;1;2;0;0
MONDAY   ;10;7;18;1;2;1;2;0;0
WEDNESDAY;4;7;8;1;4;1;1;0;0
MONDAY   ;1;7;0;1;1;1;2;0;0
MONDAY   ;2;6;0;1;1;1;2;0;0
SUNDAY   ;6;7;5;1;6;1;1;0;0
SUNDAY   ;4;7;4;1;6;1;1;0;0
WEDNESDAY;4;7;8;1;4;1;1;0;0
WEDNESDAY;5;6;16;1;1;1;1;0;0
TUESDAY  ;8;7;39;1;2;1;2;0;0
SUNDAY   ;1;7;37;1;3;1;2;0;0
THURSDAY ;8;6;90;1;3;1;2;0;0
TUESDAY  ;5;7;42;1;2;1;2;0;0
SUNDAY   ;9;7;11;1;3;1;1;0;0
SUNDAY   ;8;6;60;1;2;1;2;0;0
SUNDAY   ;1;7;22;1;2;1;2;0;0
TUESDAY  ;12;7;63;1;4;1;1;0;0
THURSDAY ;7;6;45;1;4;1;2;0;0
FRIDAY   ;8;7;1;1;1;1;2;0;0
THURSDAY ;2;6;8;1;3;1;2;0;0
FRIDAY   ;3;7;17;1;3;1;2;0;0
FRIDAY   ;5;6;37;1;2;1;2;0;0
TUESDAY  ;6;6;74;1;3;1;2;0;0
MONDAY   ;10;7;5;1;3;1;1;0;0
SUNDAY   ;10;7;29;1;11;1;1;0;0
FRIDAY   ;10;7;4;1;1;1;1;0;0
MONDAY   ;4;6;0;1;1;1;2;0;0
FRIDAY   ;4;6;34;1;2;1;2;0;0
WEDNESDAY;1;7;44;1;4;1;1;0;0
SUNDAY   ;3;13;26;1;3;1;1;0;0
FRIDAY   ;8;6;18;1;4;1;2;1;0
TUESDAY  ;6;13;35;1;3;1;1;0;0
SATURDAY ;9;7;57;1;4;1;2;0;0
THURSDAY ;9;7;23;1;2;1;1;0;0
TUESDAY  ;10;7;19;1;2;1;1;0;0
TUESDAY  ;5;7;8;1;2;1;1;0;0
SUNDAY   ;6;7;2;1;2;1;1;0;0
MONDAY   ;1;7;19;1;1;1;1;0;0
TUESDAY  ;1;7;33;1;1;1;1;0;0
TUESDAY  ;1;7;43;1;5;1;1;0;0
FRIDAY   ;5;6;42;1;1;1;2;0;0
WEDNESDAY;10;7;20;1;3;1;1;0;0
FRIDAY   ;2;7;0;1;1;1;2;0;0
SATURDAY ;6;7;122;1;7;1;3;0;0
TUESDAY  ;6;7;46;1;2;1;1;0;0
SATURDAY ;7;7;40;1;4;1;2;1;0
SUNDAY   ;7;7;82;1;3;1;2;0;0
TUESDAY  ;3;6;33;1;1;1;2;0;0
THURSDAY ;3;6;14;1;3;1;1;0;0
FRIDAY   ;7;7;73;1;3;1;2;0;0
SATURDAY ;10;7;10;1;1;1;2;0;0
THURSDAY ;9;7;41;1;1;1;1;0;0
MONDAY   ;10;13;11;1;1;1;1;0;0
MONDAY   ;7;13;6;1;1;1;1;0;0
SUNDAY   ;7;7;3;1;6;1;1;0;0
WEDNESDAY;5;7;0;1;1;1;1;0;0
FRIDAY   ;10;7;15;1;1;1;1;0;0
FRIDAY   ;2;7;21;1;2;1;2;0;0
WEDNESDAY;1;7;6;1;3;1;1;0;0
THURSDAY ;9;6;7;1;1;1;1;0;0
WEDNESDAY;3;7;196;1;5;1;1;0;0
SUNDAY   ;7;7;10;1;6;1;1;0;0
MONDAY   ;5;6;56;1;2;1;2;0;0
SUNDAY   ;7;6;34;1;7;1;2;0;0
MONDAY   ;4;7;25;1;6;1;2;0;0
SUNDAY   ;6;7;11;1;6;1;1;0;0
TUESDAY  ;2;7;12;1;6;1;2;0;0
TUESDAY  ;3;13;5;1;3;1;1;0;0
FRIDAY   ;3;6;1;1;2;1;2;0;0
THURSDAY ;5;6;10;1;1;1;1;0;0
FRIDAY   ;1;7;53;1;1;1;2;0;0
WEDNESDAY;9;6;16;1;2;1;2;0;0
TUESDAY  ;5;6;47;1;2;1;1;0;0
THURSDAY ;8;6;27;1;3;1;2;0;0
THURSDAY ;2;7;8;1;3;1;2;0;0
SATURDAY ;9;7;52;1;2;1;1;0;0
FRIDAY   ;2;7;1;1;2;1;2;1;0
WEDNESDAY;4;6;51;1;5;1;1;0;0
TUESDAY  ;6;13;36;1;1;1;1;0;0
SUNDAY   ;7;13;25;1;3;1;1;0;0
SATURDAY ;10;7;0;1;1;1;1;0;0
SATURDAY ;4;6;26;1;5;1;2;0;0
SUNDAY   ;6;7;2;1;3;1;1;0;0
SATURDAY ;2;6;93;1;5;1;2;0;0
TUESDAY  ;10;7;11;1;4;1;1;0;0
WEDNESDAY;4;7;14;1;3;1;1;0;0
MONDAY   ;8;6;1;1;1;1;2;0;0
WEDNESDAY;9;7;12;1;3;1;2;0;0
FRIDAY   ;3;7;0;1;1;1;2;0;0
MONDAY   ;9;1;32;1;4;1;2;0;0
SATURDAY ;6;1;99;1;2;1;2;1;0
TUESDAY  ;6;1;26;1;2;1;2;1;0
SUNDAY   ;10;1;111;1;5;1;1;0;0
WEDNESDAY;5;1;37;1;2;1;2;2;0
THURSDAY ;8;1;19;1;1;1;2;0;0
SATURDAY ;4;1;2;1;3;1;2;1;0
SUNDAY   ;4;12;0;1;1;1;1;0;0
FRIDAY   ;7;1;105;1;3;1;1;0;0
WEDNESDAY;3;1;0;1;1;1;1;0;0
TUESDAY  ;9;13;6;1;1;1;1;0;0
FRIDAY   ;1;6;114;1;2;1;2;0;0
FRIDAY   ;1;6;96;1;6;1;2;0;0
SATURDAY ;1;6;79;1;4;1;2;0;0
FRIDAY   ;2;6;86;1;2;1;2;0;0
MONDAY   ;1;6;47;1;6;1;2;0;0
WEDNESDAY;1;6;46;1;2;1;2;0;0
SATURDAY ;1;6;55;1;4;1;2;0;0
MONDAY   ;1;6;33;1;2;1;1;0;0
WEDNESDAY;1;6;28;1;4;1;2;0;0
FRIDAY   ;1;6;23;1;4;1;2;0;0
SATURDAY ;1;6;23;1;5;1;2;0;0
THURSDAY ;1;6;21;1;3;1;2;0;0
THURSDAY ;1;6;21;1;4;1;2;0;0
MONDAY   ;1;6;36;1;3;1;1;0;0
WEDNESDAY;1;6;7;1;1;1;1;0;0
SUNDAY   ;1;6;16;1;3;1;1;0;0
MONDAY   ;1;6;0;1;1;1;2;0;0
MONDAY   ;2;6;26;1;2;1;2;0;0
FRIDAY   ;1;6;1;1;1;1;2;0;0
FRIDAY   ;1;6;11;1;3;1;2;0;0
SUNDAY   ;1;6;12;1;2;1;2;0;0
WEDNESDAY;1;6;5;1;1;1;2;0;0
FRIDAY   ;2;6;19;1;4;1;2;0;0
THURSDAY ;2;13;15;1;2;1;1;0;0
SATURDAY ;1;6;3;1;5;1;2;0;0
SUNDAY   ;1;6;4;1;4;1;2;0;0
SATURDAY ;1;6;2;1;3;1;2;0;0
SUNDAY   ;2;6;153;1;3;1;2;0;0
SUNDAY   ;4;6;157;1;3;1;2;0;0
SATURDAY ;2;6;44;1;7;1;2;0;0
SUNDAY   ;2;6;19;1;4;1;2;0;0
THURSDAY ;3;6;44;1;5;1;1;0;0
SATURDAY ;6;6;135;1;5;1;2;0;0
SATURDAY ;9;13;16;1;4;1;2;0;0
MONDAY   ;6;6;17;1;3;1;1;0;0
WEDNESDAY;10;6;24;1;3;1;2;0;0
THURSDAY ;10;6;43;1;5;1;2;0;0
THURSDAY ;6;6;1;1;3;1;2;0;0
FRIDAY   ;3;6;16;1;6;1;1;0;0
WEDNESDAY;12;6;76;1;4;1;2;0;0
FRIDAY   ;2;6;0;1;2;1;2;0;0
FRIDAY   ;3;6;6;1;3;1;2;0;0
THURSDAY ;5;6;11;1;2;1;2;0;0
SUNDAY   ;5;6;21;1;7;1;1;0;0
WEDNESDAY;10;6;13;1;3;1;2;0;0
MONDAY   ;8;6;5;1;3;1;2;0;0
FRIDAY   ;6;6;27;1;4;1;2;0;0
TUESDAY  ;6;6;28;1;4;1;1;0;0
WEDNESDAY;9;6;71;1;6;1;1;0;0
FRIDAY   ;6;6;29;1;5;1;2;0;0
SUNDAY   ;5;6;33;1;3;1;2;0;0
SATURDAY ;9;6;28;1;7;1;2;0;0
SUNDAY   ;8;6;28;1;7;1;3;0;0
SATURDAY ;5;6;9;1;3;1;2;0;0
MONDAY   ;9;6;8;1;3;1;2;0;0
FRIDAY   ;5;6;3;1;2;1;2;0;0
SATURDAY ;11;6;96;1;4;1;2;0;0
THURSDAY ;11;6;47;1;3;1;2;0;0
SUNDAY   ;9;6;62;1;6;1;1;0;0
MONDAY   ;4;6;9;1;3;1;1;0;0
MONDAY   ;11;6;16;1;3;1;2;0;0
FRIDAY   ;12;6;54;1;4;1;3;0;0
THURSDAY ;3;6;14;1;5;1;2;0;0
FRIDAY   ;11;6;39;1;5;1;1;0;0
SATURDAY ;10;6;58;1;7;1;2;0;0
THURSDAY ;6;6;66;1;5;1;1;0;0
FRIDAY   ;11;6;16;1;4;1;2;0;0
SATURDAY ;11;7;33;1;4;1;3;0;0
SATURDAY ;12;6;13;1;4;1;2;0;0
SUNDAY   ;11;6;49;1;4;1;2;0;0
SUNDAY   ;12;6;39;1;4;1;2;1;0
MONDAY   ;11;6;7;1;3;1;3;0;0
THURSDAY ;11;7;2;1;4;1;1;0;0
TUESDAY  ;12;7;6;1;4;1;2;0;0
SUNDAY   ;12;6;36;1;4;1;2;1;0
FRIDAY   ;12;6;40;1;5;1;2;0;0
TUESDAY  ;12;6;12;1;4;1;2;0;0
WEDNESDAY;12;7;7;1;4;1;2;0;0
FRIDAY   ;11;7;21;1;5;1;1;0;0
MONDAY   ;12;6;28;1;5;1;1;0;0
TUESDAY  ;10;7;18;1;5;1;2;0;0
SUNDAY   ;11;7;31;1;5;1;2;0;0
SUNDAY   ;12;6;35;1;5;1;1;0;0
SUNDAY   ;11;6;7;1;5;1;2;0;0
WEDNESDAY;11;6;2;1;5;1;2;0;0
SUNDAY   ;11;6;7;1;4;1;2;0;0
THURSDAY ;11;6;10;1;5;1;2;0;0
SUNDAY   ;11;7;13;1;5;1;2;0;0
FRIDAY   ;11;6;2;1;6;1;1;0;0
SATURDAY ;11;6;28;1;5;1;2;0;0
MONDAY   ;12;6;15;1;6;1;2;0;0
FRIDAY   ;12;6;47;1;5;1;1;1;0
TUESDAY  ;12;6;51;1;3;1;3;0;0
SUNDAY   ;10;6;28;1;7;1;2;0;0
FRIDAY   ;12;6;9;1;7;1;2;0;0
THURSDAY ;11;6;8;1;6;1;1;0;0
THURSDAY ;12;7;15;1;6;1;2;0;0
MONDAY   ;11;6;25;1;5;1;1;0;0
MONDAY   ;11;7;7;1;6;1;1;0;0
THURSDAY ;12;6;1;1;7;1;2;0;0
WEDNESDAY;12;6;37;1;7;1;2;0;0
THURSDAY ;11;6;15;1;7;1;2;0;0
TUESDAY  ;11;6;8;1;7;1;1;0;0
FRIDAY   ;11;6;23;1;7;1;2;0;0
WEDNESDAY;12;6;27;1;4;1;3;0;0
SUNDAY   ;12;6;43;1;7;1;1;0;0
SATURDAY ;10;7;101;1;7;1;1;0;0
SATURDAY ;10;7;101;1;7;1;1;0;0
SATURDAY ;12;6;3;1;6;1;3;0;0
WEDNESDAY;12;1;39;1;8;1;2;0;0
SATURDAY ;12;6;11;1;7;1;2;0;0
MONDAY   ;12;6;15;1;7;1;2;0;0
SUNDAY   ;12;6;24;1;6;1;2;0;0
WEDNESDAY;12;6;44;1;7;1;2;0;0
TUESDAY  ;10;7;4;1;8;1;1;0;0
SATURDAY ;12;13;15;1;7;1;3;0;0
THURSDAY ;12;6;32;1;7;1;2;1;0
FRIDAY   ;12;6;39;1;7;1;2;0;0
SUNDAY   ;11;7;46;1;17;1;2;0;0
SUNDAY   ;9;6;16;1;4;1;1;0;0
FRIDAY   ;8;6;24;1;4;1;3;0;0
SUNDAY   ;12;6;193;1;3;1;2;0;0
FRIDAY   ;5;6;1;1;7;1;2;0;0
MONDAY   ;5;6;11;1;4;1;2;0;0
SATURDAY ;7;6;12;1;2;1;2;0;0
MONDAY   ;7;6;10;1;4;1;2;0;0
MONDAY   ;5;6;19;1;4;1;2;0;0
SUNDAY   ;3;6;24;1;3;1;2;0;0
FRIDAY   ;3;6;16;1;6;1;1;0;0
TUESDAY  ;7;13;6;1;2;1;1;0;0
WEDNESDAY;6;6;1;1;4;1;1;0;0
SUNDAY   ;5;6;8;1;3;1;2;0;0
FRIDAY   ;8;6;7;1;3;1;2;1;0
THURSDAY ;6;6;28;1;5;1;2;0;0
FRIDAY   ;5;6;33;1;6;1;2;1;0
SUNDAY   ;7;6;19;1;7;1;2;0;0
FRIDAY   ;5;6;0;1;2;1;2;0;0
WEDNESDAY;10;6;2;1;4;1;2;0;0
SATURDAY ;3;6;1;1;2;1;2;0;0
SATURDAY ;6;6;44;1;6;1;2;0;0
SATURDAY ;1;7;42;1;5;1;1;0;0
SUNDAY   ;2;6;0;1;3;1;2;0;0
FRIDAY   ;6;6;25;1;4;1;2;0;0
THURSDAY ;2;7;10;1;5;1;2;0;0
SUNDAY   ;3;6;23;1;3;1;2;0;0
SUNDAY   ;2;7;24;1;4;1;2;0;0
TUESDAY  ;8;6;54;1;3;1;2;0;0
MONDAY   ;9;6;7;1;2;1;2;0;0
THURSDAY ;11;6;38;1;3;1;2;0;0
SATURDAY ;5;6;1;1;2;1;2;0;0
WEDNESDAY;1;7;19;1;7;1;2;0;0
FRIDAY   ;4;6;10;1;3;1;2;0;0
SUNDAY   ;9;6;12;1;7;1;1;0;0
MONDAY   ;8;6;21;1;4;1;2;0;0
SUNDAY   ;10;13;5;1;5;1;1;0;0
FRIDAY   ;1;7;3;1;3;1;2;0;0
TUESDAY  ;9;6;50;1;4;1;2;0;0
THURSDAY ;11;6;89;1;2;1;1;0;0
THURSDAY ;6;7;65;1;5;1;1;0;0
TUESDAY  ;2;6;13;1;5;1;2;0;0
MONDAY   ;5;6;62;1;6;1;1;0;0
SATURDAY ;6;6;0;1;2;1;2;0;0
SUNDAY   ;6;6;26;1;6;1;2;0;0
SUNDAY   ;2;7;0;1;3;1;1;0;0
TUESDAY  ;10;6;15;1;4;1;2;0;0
MONDAY   ;2;6;4;1;2;1;1;0;0
MONDAY   ;4;6;48;1;7;1;2;0;0
TUESDAY  ;10;6;20;1;2;1;2;0;0
WEDNESDAY;2;7;1;1;3;1;1;0;0
SUNDAY   ;9;6;6;1;3;1;2;0;0
TUESDAY  ;11;6;30;1;3;1;2;0;0
TUESDAY  ;6;6;4;1;3;1;2;1;0
WEDNESDAY;3;6;11;1;5;1;2;0;0
FRIDAY   ;10;6;15;1;3;1;2;0;0
MONDAY   ;6;6;6;1;4;1;2;0;0
MONDAY   ;7;6;4;1;4;1;3;0;0
TUESDAY  ;6;6;1;1;3;1;2;0;0
WEDNESDAY;5;6;20;1;5;1;1;0;0
THURSDAY ;8;6;0;1;5;1;2;0;0
SUNDAY   ;6;6;2;1;2;1;1;0;0
SUNDAY   ;6;6;13;1;7;1;2;0;0
SATURDAY ;6;6;2;1;2;1;2;0;0
FRIDAY   ;5;6;41;1;3;1;2;0;0
MONDAY   ;1;7;0;1;4;1;1;0;0
SATURDAY ;8;6;36;1;6;1;2;0;0
FRIDAY   ;7;6;82;1;4;1;2;0;0
WEDNESDAY;8;6;4;1;4;1;2;0;0
SATURDAY ;8;6;138;1;5;1;2;0;0
MONDAY   ;4;13;27;1;7;1;1;0;0
SUNDAY   ;9;13;11;1;2;1;1;0;0
TUESDAY  ;6;6;7;1;5;1;2;0;0
MONDAY   ;6;6;27;1;5;1;1;0;0
FRIDAY   ;6;7;13;1;6;1;1;0;0
SUNDAY   ;5;6;33;1;3;1;2;0;0
SUNDAY   ;5;6;1;1;2;1;2;0;0
SATURDAY ;4;6;3;1;3;1;3;0;0
FRIDAY   ;7;6;1;1;2;1;2;0;0
WEDNESDAY;5;6;21;1;7;1;1;0;0
THURSDAY ;6;6;3;1;4;1;2;0;0
WEDNESDAY;6;6;8;1;3;1;2;0;0
TUESDAY  ;8;6;5;1;2;1;3;0;0
SUNDAY   ;3;6;43;1;6;1;1;0;0
TUESDAY  ;6;6;24;1;6;1;3;0;0
FRIDAY   ;7;6;22;1;7;1;2;1;0
THURSDAY ;10;6;4;1;2;1;3;0;0
MONDAY   ;6;6;6;1;3;1;2;0;0
TUESDAY  ;6;6;1;1;2;1;2;0;0
WEDNESDAY;9;6;37;1;3;1;2;0;0
FRIDAY   ;9;6;0;1;2;1;2;0;0
THURSDAY ;9;7;7;1;3;1;2;0;0
THURSDAY ;3;6;22;1;3;1;2;0;0
THURSDAY ;7;6;3;1;4;1;3;0;0
FRIDAY   ;5;6;0;1;2;1;2;0;0
WEDNESDAY;5;6;42;1;4;1;2;0;0
THURSDAY ;8;6;16;1;2;1;2;0;0
WEDNESDAY;7;6;8;1;3;1;2;0;0
MONDAY   ;8;6;1;1;4;1;2;0;0
SATURDAY ;1;7;4;1;4;1;2;0;0
WEDNESDAY;7;6;8;1;3;1;2;0;0
TUESDAY  ;10;6;13;1;4;1;2;0;0
MONDAY   ;6;13;18;1;4;1;1;0;0
MONDAY   ;5;6;3;1;3;1;1;0;0
THURSDAY ;3;6;1;1;5;1;1;0;0
SATURDAY ;3;6;7;1;2;1;2;0;0
FRIDAY   ;3;6;101;1;5;1;2;0;0
THURSDAY ;10;6;35;1;5;1;1;0;0
MONDAY   ;10;6;7;1;5;1;1;0;0
SUNDAY   ;5;6;2;1;3;1;2;0;0
MONDAY   ;7;13;1;1;2;1;1;0;0
THURSDAY ;1;7;7;1;2;1;2;0;0
SUNDAY   ;2;7;0;1;2;1;1;0;0
WEDNESDAY;1;7;2;1;3;1;1;0;0
FRIDAY   ;3;6;3;1;2;1;2;0;0
TUESDAY  ;5;6;75;1;2;1;2;0;0
FRIDAY   ;8;6;34;1;2;1;2;0;0
THURSDAY ;5;6;12;1;3;1;2;0;0
SUNDAY   ;4;7;10;1;6;1;1;0;0
THURSDAY ;10;6;69;1;3;1;2;0;0
FRIDAY   ;5;6;18;1;2;1;2;0;0
WEDNESDAY;7;6;2;1;4;1;2;0;0
MONDAY   ;6;6;46;1;3;1;2;1;0
FRIDAY   ;8;6;10;1;7;1;2;0;0
WEDNESDAY;4;6;0;1;2;1;2;0;0
FRIDAY   ;10;6;116;1;4;1;2;0;0
FRIDAY   ;7;7;4;1;3;1;2;0;0
THURSDAY ;7;7;1;1;4;1;2;1;0
THURSDAY ;12;6;93;1;6;1;3;0;0
SATURDAY ;10;7;51;1;12;1;2;0;0
THURSDAY ;6;6;2;1;2;1;1;0;0
THURSDAY ;10;6;25;1;2;1;2;0;0
MONDAY   ;6;6;21;1;4;1;2;0;0
THURSDAY ;5;6;2;1;5;1;2;0;0
SATURDAY ;9;6;21;1;7;1;2;0;0
FRIDAY   ;7;6;0;1;7;1;1;2;0
SATURDAY ;5;6;30;1;7;1;1;0;0
TUESDAY  ;5;6;43;1;5;1;2;0;0
MONDAY   ;4;13;49;1;2;1;1;0;0
THURSDAY ;7;7;192;1;9;1;1;0;0
SATURDAY ;6;6;6;1;2;1;1;0;0
THURSDAY ;8;6;22;1;2;1;2;0;0
THURSDAY ;5;6;34;1;3;1;2;0;0
SATURDAY ;6;6;3;1;2;1;1;0;0
FRIDAY   ;9;6;27;1;2;1;1;0;0
SUNDAY   ;3;6;13;1;5;1;1;0;0
SUNDAY   ;2;7;3;1;5;1;1;0;0
THURSDAY ;4;6;1;1;4;1;2;0;0
MONDAY   ;9;6;10;1;5;1;2;0;0
SATURDAY ;6;6;15;1;7;1;2;0;0
THURSDAY ;3;6;86;1;2;1;1;0;0
WEDNESDAY;1;7;15;1;2;1;1;0;0
FRIDAY   ;7;6;8;1;3;1;2;0;0
WEDNESDAY;2;7;18;1;4;1;2;0;0
TUESDAY  ;7;6;1;1;4;1;1;0;0
SUNDAY   ;7;6;4;1;2;1;2;0;0
FRIDAY   ;6;6;0;1;2;1;2;0;0
WEDNESDAY;5;13;27;1;4;1;1;0;0
TUESDAY  ;9;6;7;1;5;1;2;0;0
MONDAY   ;1;7;30;1;6;1;2;0;0
MONDAY   ;10;7;0;1;2;1;2;0;0
FRIDAY   ;12;6;82;1;7;1;2;0;0
TUESDAY  ;2;6;47;1;2;1;2;0;0
