,adults,children,leaddays,lengthofstay,arrivaldateweekday,channel,language,currency,cluster,Predicted_Cluster
27962,1,2000,0,2,saturday,web,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27963,1,2000,0,2,saturday,sbe,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27964,1,2000,0,2,friday,web,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27965,1,2000,0,2,friday,sbe,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27966,1,2000,0,2,saturday,web,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27967,1,2000,0,2,saturday,sbe,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27968,2000,1,0,2,friday,web,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27969,2000,1,0,2,friday,sbe,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27970,2000,1,0,2,saturday,web,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27971,2000,1,0,2,saturday,sbe,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27972,2000,1,0,2,friday,web,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27973,2000,1,0,2,friday,sbe,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27974,2000,1,0,2,saturday,web,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27975,2000,1,0,2,saturday,sbe,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27976,2000,1,0,2,friday,web,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27977,2000,1,0,2,friday,sbe,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27978,2000,1,0,2,saturday,web,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27979,2000,1,0,2,saturday,sbe,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27980,2000,1,0,2,friday,web,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27981,2000,1,0,2,friday,sbe,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27982,2000,1,0,2,saturday,web,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27983,2000,1,0,2,saturday,sbe,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27984,2000,2000,0,2,friday,web,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27985,2000,2000,0,2,friday,sbe,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27986,2000,2000,0,2,saturday,web,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27987,2000,2000,0,2,saturday,sbe,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27988,2000,2000,0,2,friday,web,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27989,2000,2000,0,2,friday,sbe,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27990,2000,2000,0,2,saturday,web,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27991,2000,2000,0,2,saturday,sbe,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27992,2000,2000,0,2,friday,web,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27993,2000,2000,0,2,friday,sbe,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27994,2000,2000,0,2,saturday,web,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27995,2000,2000,0,2,saturday,sbe,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27996,2000,2000,0,2,friday,web,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27997,2000,2000,0,2,friday,sbe,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27998,2000,2000,0,2,saturday,web,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
27999,2000,2000,0,2,saturday,sbe,en-us,usd,SuddenLeisureFamilyGetaway,suddenleisurefamilygetaway
28000,1,1,0,2,sunday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28001,1,1,0,2,sunday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28002,1,1,0,2,monday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28003,1,1,0,2,monday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28004,1,1,0,2,tuesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28005,1,1,0,2,tuesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28006,1,1,0,2,wednesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28007,1,1,0,2,wednesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28008,1,1,0,2,thursday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28009,1,1,0,2,thursday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28010,1,1,0,2,sunday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28011,1,1,0,2,sunday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28012,1,1,0,2,monday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28013,1,1,0,2,monday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28014,1,1,0,2,tuesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28015,1,1,0,2,tuesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28016,1,1,0,2,wednesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28017,1,1,0,2,wednesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28018,1,1,0,2,thursday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28019,1,1,0,2,thursday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28020,1,1,400,2,sunday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28021,1,1,400,2,sunday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28022,1,1,400,2,monday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28023,1,1,400,2,monday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28024,1,1,400,2,tuesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28025,1,1,400,2,tuesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28026,1,1,400,2,wednesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28027,1,1,400,2,wednesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28028,1,1,400,2,thursday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28029,1,1,400,2,thursday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28030,1,1,400,2,sunday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28031,1,1,400,2,sunday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28032,1,1,400,2,monday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28033,1,1,400,2,monday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28034,1,1,400,2,tuesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28035,1,1,400,2,tuesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28036,1,1,400,2,wednesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28037,1,1,400,2,wednesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28038,1,1,400,2,thursday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28039,1,1,400,2,thursday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28040,1,2000,0,2,sunday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28041,1,2000,0,2,sunday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28042,1,2000,0,2,monday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28043,1,2000,0,2,monday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28044,1,2000,0,2,tuesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28045,1,2000,0,2,tuesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28046,1,2000,0,2,wednesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28047,1,2000,0,2,wednesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28048,1,2000,0,2,thursday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28049,1,2000,0,2,thursday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28050,1,2000,0,2,sunday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28051,1,2000,0,2,sunday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28052,1,2000,0,2,monday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28053,1,2000,0,2,monday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28054,1,2000,0,2,tuesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28055,1,2000,0,2,tuesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28056,1,2000,0,2,wednesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28057,1,2000,0,2,wednesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28058,1,2000,0,2,thursday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28059,1,2000,0,2,thursday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28060,1,2000,400,2,sunday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28061,1,2000,400,2,sunday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28062,1,2000,400,2,monday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28063,1,2000,400,2,monday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28064,1,2000,400,2,tuesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28065,1,2000,400,2,tuesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28066,1,2000,400,2,wednesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28067,1,2000,400,2,wednesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28068,1,2000,400,2,thursday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28069,1,2000,400,2,thursday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28070,1,2000,400,2,sunday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28071,1,2000,400,2,sunday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28072,1,2000,400,2,monday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28073,1,2000,400,2,monday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28074,1,2000,400,2,tuesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28075,1,2000,400,2,tuesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28076,1,2000,400,2,wednesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28077,1,2000,400,2,wednesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28078,1,2000,400,2,thursday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28079,1,2000,400,2,thursday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28080,2000,1,0,2,sunday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28081,2000,1,0,2,sunday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28082,2000,1,0,2,monday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28083,2000,1,0,2,monday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28084,2000,1,0,2,tuesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28085,2000,1,0,2,tuesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28086,2000,1,0,2,wednesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28087,2000,1,0,2,wednesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28088,2000,1,0,2,thursday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28089,2000,1,0,2,thursday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28090,2000,1,0,2,sunday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28091,2000,1,0,2,sunday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28092,2000,1,0,2,monday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28093,2000,1,0,2,monday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28094,2000,1,0,2,tuesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28095,2000,1,0,2,tuesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28096,2000,1,0,2,wednesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28097,2000,1,0,2,wednesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28098,2000,1,0,2,thursday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28099,2000,1,0,2,thursday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28100,2000,1,400,2,sunday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28101,2000,1,400,2,sunday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28102,2000,1,400,2,monday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28103,2000,1,400,2,monday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28104,2000,1,400,2,tuesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28105,2000,1,400,2,tuesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28106,2000,1,400,2,wednesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28107,2000,1,400,2,wednesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28108,2000,1,400,2,thursday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28109,2000,1,400,2,thursday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28110,2000,1,400,2,sunday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28111,2000,1,400,2,sunday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28112,2000,1,400,2,monday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28113,2000,1,400,2,monday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28114,2000,1,400,2,tuesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28115,2000,1,400,2,tuesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28116,2000,1,400,2,wednesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28117,2000,1,400,2,wednesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28118,2000,1,400,2,thursday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28119,2000,1,400,2,thursday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28120,2000,2000,0,2,sunday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28121,2000,2000,0,2,sunday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28122,2000,2000,0,2,monday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28123,2000,2000,0,2,monday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28124,2000,2000,0,2,tuesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28125,2000,2000,0,2,tuesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28126,2000,2000,0,2,wednesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28127,2000,2000,0,2,wednesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28128,2000,2000,0,2,thursday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28129,2000,2000,0,2,thursday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28130,2000,2000,0,2,sunday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28131,2000,2000,0,2,sunday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28132,2000,2000,0,2,monday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28133,2000,2000,0,2,monday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28134,2000,2000,0,2,tuesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28135,2000,2000,0,2,tuesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28136,2000,2000,0,2,wednesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28137,2000,2000,0,2,wednesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28138,2000,2000,0,2,thursday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28139,2000,2000,0,2,thursday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28140,2000,2000,400,2,sunday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28141,2000,2000,400,2,sunday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28142,2000,2000,400,2,monday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28143,2000,2000,400,2,monday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28144,2000,2000,400,2,tuesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28145,2000,2000,400,2,tuesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28146,2000,2000,400,2,wednesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28147,2000,2000,400,2,wednesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28148,2000,2000,400,2,thursday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28149,2000,2000,400,2,thursday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28150,2000,2000,400,2,sunday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28151,2000,2000,400,2,sunday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28152,2000,2000,400,2,monday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28153,2000,2000,400,2,monday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28154,2000,2000,400,2,tuesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28155,2000,2000,400,2,tuesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28156,2000,2000,400,2,wednesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28157,2000,2000,400,2,wednesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28158,2000,2000,400,2,thursday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28159,2000,2000,400,2,thursday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28160,1,1,1,1,sunday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28161,1,1,1,1,sunday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28162,1,1,1,1,monday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28163,1,1,1,1,monday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28164,1,1,1,1,tuesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28165,1,1,1,1,tuesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28166,1,1,1,1,wednesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28167,1,1,1,1,wednesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28168,1,1,1,1,thursday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28169,1,1,1,1,thursday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28170,1,1,1,1,sunday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28171,1,1,1,1,sunday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28172,1,1,1,1,monday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28173,1,1,1,1,monday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28174,1,1,1,1,tuesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28175,1,1,1,1,tuesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28176,1,1,1,1,wednesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28177,1,1,1,1,wednesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28178,1,1,1,1,thursday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28179,1,1,1,1,thursday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28180,1,1,400,1,sunday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28181,1,1,400,1,sunday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28182,1,1,400,1,monday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28183,1,1,400,1,monday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28184,1,1,400,1,tuesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28185,1,1,400,1,tuesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28186,1,1,400,1,wednesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28187,1,1,400,1,wednesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28188,1,1,400,1,thursday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28189,1,1,400,1,thursday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28190,1,1,400,1,sunday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28191,1,1,400,1,sunday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28192,1,1,400,1,monday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28193,1,1,400,1,monday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28194,1,1,400,1,tuesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28195,1,1,400,1,tuesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28196,1,1,400,1,wednesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28197,1,1,400,1,wednesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28198,1,1,400,1,thursday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28199,1,1,400,1,thursday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28200,1,2000,1,1,sunday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28201,1,2000,1,1,sunday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28202,1,2000,1,1,monday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28203,1,2000,1,1,monday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28204,1,2000,1,1,tuesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28205,1,2000,1,1,tuesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28206,1,2000,1,1,wednesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28207,1,2000,1,1,wednesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28208,1,2000,1,1,thursday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28209,1,2000,1,1,thursday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28210,1,2000,1,1,sunday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28211,1,2000,1,1,sunday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28212,1,2000,1,1,monday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28213,1,2000,1,1,monday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28214,1,2000,1,1,tuesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28215,1,2000,1,1,tuesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28216,1,2000,1,1,wednesday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28217,1,2000,1,1,wednesday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28218,1,2000,1,1,thursday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28219,1,2000,1,1,thursday,sbe,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
28220,1,2000,400,1,sunday,web,en-us,usd,MidWeekFamilyGetaway,midweekfamilygetaway
