ArrivalDate-Weekday;Arrival-Month;LeadDays;nights-qty;room-qty;adult-qty;child-qty;infant-qty;rm-class-id
MONDAY   ;6;13;2;1;1;0;0;3
TUESDAY  ;2;6;1;1;1;0;0;3
THURSDAY ;5;67;1;1;2;0;0;3
TUESDAY  ;5;33;1;1;1;0;0;3
WEDNESDAY;10;14;5;1;1;0;0;3
MONDAY   ;12;12;4;1;1;0;0;3
SATURDAY ;5;5;1;1;2;0;0;3
FRIDAY   ;6;8;3;1;3;0;0;3
SATURDAY ;3;5;4;1;1;0;0;3
TUESDAY  ;10;12;2;1;1;0;0;3
TUESDAY  ;4;2;1;1;1;0;0;3
TUESDAY  ;7;21;21;1;2;1;0;3
SUNDAY   ;5;3;1;1;3;0;0;3
THURSDAY ;6;91;3;1;2;0;0;0
SATURDAY ;6;3;1;1;2;0;0;3
THURSDAY ;5;72;5;1;2;0;0;0
SATURDAY ;6;11;1;1;1;0;0;3
SATURDAY ;5;79;3;1;2;0;0;3
SATURDAY ;5;0;1;1;1;0;0;3
THURSDAY ;9;16;1;1;2;0;0;3
THURSDAY ;10;8;2;1;1;0;0;3
THURSDAY ;3;0;1;1;2;0;0;0
SUNDAY   ;10;0;2;1;1;0;0;3
MONDAY   ;4;55;1;1;2;0;0;3
MONDAY   ;1;26;2;1;2;0;0;3
THURSDAY ;8;15;7;1;1;0;0;3
TUESDAY  ;2;4;2;1;1;0;0;3
TUESDAY  ;3;18;3;1;2;0;0;3
WEDNESDAY;2;7;1;1;1;0;0;0
SUNDAY   ;7;1;1;1;2;0;0;3
WEDNESDAY;7;45;2;1;2;0;0;3
MONDAY   ;3;32;7;1;2;0;0;0
WEDNESDAY;9;23;3;1;1;0;0;3
SUNDAY   ;7;33;6;1;2;0;0;3
SUNDAY   ;6;11;5;1;1;0;0;3
MONDAY   ;11;84;2;1;2;0;0;3
TUESDAY  ;6;81;3;1;1;0;0;3
THURSDAY ;8;0;1;1;1;0;0;3
THURSDAY ;6;50;1;1;1;0;0;3
FRIDAY   ;8;1;3;1;2;0;0;3
WEDNESDAY;9;15;1;1;1;0;0;3
MONDAY   ;5;2;1;1;1;0;0;3
WEDNESDAY;3;196;5;1;2;0;0;3
THURSDAY ;6;0;1;1;1;0;0;3
MONDAY   ;4;0;2;1;1;0;0;3
SATURDAY ;10;116;6;1;1;0;0;3
WEDNESDAY;1;23;3;1;2;0;0;3
MONDAY   ;6;14;3;1;1;0;0;3
SUNDAY   ;9;10;1;1;2;0;0;3
WEDNESDAY;6;7;1;1;1;0;0;3
TUESDAY  ;7;0;1;1;1;0;0;3
FRIDAY   ;5;85;3;1;2;0;0;3
FRIDAY   ;7;17;1;1;1;0;0;3
SUNDAY   ;1;7;1;1;2;0;0;3
SUNDAY   ;9;11;2;1;1;0;0;3
MONDAY   ;6;13;2;1;1;0;0;3
FRIDAY   ;2;64;2;1;2;0;0;3
FRIDAY   ;10;8;2;1;1;0;0;3
FRIDAY   ;2;36;6;1;2;0;0;3
MONDAY   ;12;80;3;1;2;0;0;3
MONDAY   ;8;14;3;1;2;0;0;3
SATURDAY ;2;3;2;1;2;0;0;3
WEDNESDAY;10;14;5;1;1;0;0;3
MONDAY   ;6;2;2;1;1;0;0;3
SATURDAY ;12;151;1;1;1;0;0;3
SUNDAY   ;10;87;2;1;1;0;0;3
FRIDAY   ;6;17;2;1;2;0;0;3
THURSDAY ;2;44;2;1;2;1;0;3
FRIDAY   ;2;1;3;1;1;0;0;3
THURSDAY ;3;7;1;1;1;0;0;3
MONDAY   ;8;57;3;1;2;0;0;3
SATURDAY ;10;10;1;1;3;0;0;3
TUESDAY  ;3;24;4;1;1;0;0;0
MONDAY   ;6;51;1;1;2;0;0;3
SATURDAY ;3;17;3;1;2;0;0;3
FRIDAY   ;5;1;1;1;1;0;0;3
SATURDAY ;3;12;1;1;2;0;0;3
WEDNESDAY;2;1;1;1;1;0;0;3
THURSDAY ;12;2;1;1;1;0;0;3
MONDAY   ;1;65;1;1;1;0;0;0
TUESDAY  ;4;5;1;1;1;0;0;3
FRIDAY   ;1;8;1;1;1;0;0;3
SATURDAY ;6;18;1;1;2;0;0;3
WEDNESDAY;6;23;4;1;1;1;0;3
SATURDAY ;8;29;3;1;2;0;0;3
SATURDAY ;9;14;1;1;1;0;0;3
WEDNESDAY;6;7;1;1;1;0;0;3
TUESDAY  ;2;5;1;1;2;0;0;3
WEDNESDAY;6;4;2;1;1;0;0;3
WEDNESDAY;3;2;1;1;1;0;0;0
SATURDAY ;10;243;1;1;1;0;0;0
SATURDAY ;2;3;2;1;1;0;0;3
FRIDAY   ;9;66;2;1;1;0;0;3
TUESDAY  ;4;12;1;1;1;0;0;3
MONDAY   ;6;56;4;1;3;0;0;3
MONDAY   ;5;2;2;1;2;0;0;3
SATURDAY ;4;32;2;1;2;0;0;0
TUESDAY  ;9;4;1;1;1;0;0;3
SATURDAY ;6;18;1;1;2;0;0;3
WEDNESDAY;2;0;1;1;1;0;0;0
THURSDAY ;7;0;8;1;1;0;0;3
THURSDAY ;2;15;1;1;1;0;0;3
TUESDAY  ;10;19;1;1;1;0;0;3
THURSDAY ;7;14;4;1;3;0;0;3
THURSDAY ;2;8;3;1;1;0;0;3
FRIDAY   ;5;39;1;1;2;0;0;3
SATURDAY ;2;39;14;1;1;0;0;3
FRIDAY   ;8;28;4;1;1;0;0;3
SUNDAY   ;3;9;1;1;1;0;0;0
WEDNESDAY;8;1;3;1;2;1;0;3
THURSDAY ;2;15;1;1;2;0;0;0
MONDAY   ;5;64;3;1;2;0;0;0
FRIDAY   ;5;1;1;1;1;0;0;3
SATURDAY ;8;0;1;1;2;0;0;3
WEDNESDAY;1;6;2;1;1;0;0;0
TUESDAY  ;7;6;2;1;1;0;0;3
SUNDAY   ;6;24;3;1;1;0;0;3
WEDNESDAY;1;6;3;1;1;0;0;3
WEDNESDAY;9;22;1;1;1;0;0;3
MONDAY   ;7;20;1;1;2;0;0;3
THURSDAY ;3;0;2;1;1;0;0;0
MONDAY   ;9;10;1;1;1;0;0;3
TUESDAY  ;5;1;1;1;1;0;0;3
SUNDAY   ;7;56;3;1;2;0;0;3
MONDAY   ;6;20;5;1;1;0;0;3
FRIDAY   ;10;15;1;1;1;0;0;3
TUESDAY  ;4;26;2;1;1;0;0;3
WEDNESDAY;1;5;2;1;1;0;0;3
WEDNESDAY;6;28;1;1;1;0;0;3
SUNDAY   ;3;18;4;1;1;0;0;0
MONDAY   ;9;39;4;1;1;0;0;3
SATURDAY ;2;51;1;1;2;0;0;0
SUNDAY   ;4;0;1;1;1;0;0;3
SATURDAY ;7;5;4;1;1;0;0;3
MONDAY   ;8;12;5;1;2;0;0;3
SUNDAY   ;3;25;4;1;1;0;0;3
MONDAY   ;3;38;2;1;1;0;0;3
SUNDAY   ;10;24;5;1;1;0;0;3
WEDNESDAY;1;5;2;1;1;0;0;3
SUNDAY   ;10;19;1;1;1;0;0;3
MONDAY   ;3;5;3;1;1;0;0;0
FRIDAY   ;8;0;1;1;2;0;0;3
WEDNESDAY;6;41;2;1;2;0;0;3
FRIDAY   ;9;54;1;1;2;0;0;3
WEDNESDAY;8;26;7;1;2;1;0;3
THURSDAY ;11;26;3;1;3;0;0;3
TUESDAY  ;7;50;4;1;2;0;0;3
WEDNESDAY;5;2;2;1;1;0;0;3
SUNDAY   ;7;17;1;1;1;0;0;3
WEDNESDAY;4;8;4;1;1;0;0;3
SUNDAY   ;5;9;2;1;2;0;0;3
FRIDAY   ;2;3;1;1;1;0;0;0
SATURDAY ;12;247;2;1;2;0;0;3
THURSDAY ;5;0;1;1;2;0;0;3
THURSDAY ;5;65;3;1;2;1;0;3
FRIDAY   ;9;16;1;1;1;0;0;3
FRIDAY   ;1;0;1;1;1;0;0;3
TUESDAY  ;8;40;2;1;3;0;0;3
MONDAY   ;4;29;4;1;2;0;0;3
THURSDAY ;4;64;3;1;2;0;0;3
SATURDAY ;9;77;2;1;2;0;0;3
MONDAY   ;4;0;1;1;1;0;0;3
WEDNESDAY;6;122;1;1;2;0;0;3
SUNDAY   ;10;45;3;1;1;0;0;3
FRIDAY   ;3;1;2;1;2;0;0;3
MONDAY   ;4;2;1;1;1;0;0;3
TUESDAY  ;5;27;9;1;1;0;0;3
WEDNESDAY;5;0;1;1;2;0;0;3
THURSDAY ;7;27;5;1;2;0;0;3
TUESDAY  ;7;8;1;1;2;1;0;3
SUNDAY   ;1;0;1;1;2;0;0;3
SUNDAY   ;9;10;2;1;1;0;0;3
TUESDAY  ;5;27;1;1;2;0;0;3
THURSDAY ;5;83;1;1;1;0;0;3
THURSDAY ;6;43;1;1;2;0;0;3
TUESDAY  ;11;43;3;1;2;0;0;3
TUESDAY  ;4;71;5;1;1;0;0;3
TUESDAY  ;3;4;5;1;2;0;0;3
SUNDAY   ;10;15;7;1;2;0;0;3
THURSDAY ;5;37;1;1;1;0;0;3
MONDAY   ;9;7;4;1;2;0;0;3
SATURDAY ;6;18;1;1;2;0;0;3
FRIDAY   ;6;55;1;1;2;0;0;3
TUESDAY  ;1;32;1;1;1;0;0;0
THURSDAY ;6;44;3;1;2;0;0;3
FRIDAY   ;9;66;1;1;2;0;0;3
WEDNESDAY;4;53;1;1;2;1;0;3
TUESDAY  ;7;69;2;1;2;0;0;3
WEDNESDAY;7;23;6;1;2;1;0;3
WEDNESDAY;9;23;1;1;1;0;0;3
MONDAY   ;3;20;3;1;1;0;0;0
TUESDAY  ;5;0;1;1;1;0;0;3
SUNDAY   ;10;10;2;1;2;1;0;3
WEDNESDAY;6;41;1;1;1;0;0;3
MONDAY   ;6;85;4;1;2;0;0;3
TUESDAY  ;5;5;1;1;1;0;0;3
WEDNESDAY;8;22;4;1;1;0;0;3
SUNDAY   ;3;12;4;1;1;0;0;3
FRIDAY   ;1;9;1;1;1;0;0;3
THURSDAY ;7;36;3;1;2;0;0;3
SATURDAY ;9;52;2;1;1;0;0;3
FRIDAY   ;8;0;2;1;2;0;0;3
TUESDAY  ;1;35;2;1;2;0;0;3
SATURDAY ;4;1;3;1;2;0;0;3
FRIDAY   ;9;10;1;1;1;0;0;3
WEDNESDAY;4;0;1;1;2;0;0;3
SUNDAY   ;9;0;1;1;1;0;0;3
FRIDAY   ;2;15;1;1;1;0;0;3
TUESDAY  ;3;14;1;1;1;0;0;3
WEDNESDAY;10;7;1;1;1;0;0;3
WEDNESDAY;1;44;4;1;1;0;0;0
THURSDAY ;8;14;4;1;1;0;0;3
THURSDAY ;1;2;4;1;2;0;0;3
TUESDAY  ;5;47;2;1;2;0;0;0
THURSDAY ;5;32;5;1;2;0;0;3
FRIDAY   ;9;38;5;1;2;0;0;3
MONDAY   ;2;40;1;1;1;0;0;0
SATURDAY ;1;0;1;1;2;0;0;3
MONDAY   ;5;38;4;1;1;0;0;3
WEDNESDAY;5;6;1;1;1;0;0;3
SUNDAY   ;3;45;2;1;1;0;0;0
TUESDAY  ;9;7;1;1;1;0;0;3
TUESDAY  ;9;28;1;1;1;0;0;3
MONDAY   ;1;5;3;1;2;0;0;3
SATURDAY ;3;11;4;1;1;0;0;0
SATURDAY ;8;143;7;1;2;0;0;3
FRIDAY   ;9;39;3;1;2;0;0;3
THURSDAY ;5;26;1;1;2;0;0;3
WEDNESDAY;8;2;4;1;2;0;0;3
SATURDAY ;9;9;2;1;1;0;0;3
TUESDAY  ;4;50;1;1;1;0;0;3
MONDAY   ;5;25;2;1;1;0;0;3
TUESDAY  ;1;4;1;1;1;0;0;3
TUESDAY  ;2;151;3;1;2;0;0;3
MONDAY   ;8;42;2;1;2;0;0;3
FRIDAY   ;1;8;1;1;1;0;0;3
SATURDAY ;7;1;1;1;1;0;0;3
THURSDAY ;2;24;3;1;1;0;0;3
TUESDAY  ;7;1;2;1;1;0;0;3
WEDNESDAY;7;26;1;1;1;0;0;3
WEDNESDAY;9;16;10;1;1;0;0;3
WEDNESDAY;9;7;1;1;1;0;0;3
MONDAY   ;7;21;5;1;1;0;0;3
WEDNESDAY;4;15;4;1;1;0;0;3
WEDNESDAY;9;52;2;1;2;0;0;3
SATURDAY ;9;25;6;1;2;0;0;3
MONDAY   ;2;20;3;1;2;0;0;3
WEDNESDAY;10;5;3;1;1;0;0;3
WEDNESDAY;1;12;2;1;2;0;0;3
WEDNESDAY;1;16;3;1;2;0;0;3
MONDAY   ;6;0;1;1;2;0;0;3
SUNDAY   ;6;11;5;1;1;0;0;3
FRIDAY   ;1;1;2;1;2;0;0;3
MONDAY   ;4;0;1;1;1;0;0;3
WEDNESDAY;8;10;1;1;1;0;0;3
SUNDAY   ;2;0;4;1;1;0;0;3
THURSDAY ;6;27;3;1;2;0;0;3
WEDNESDAY;4;15;4;1;1;0;0;3
SUNDAY   ;7;4;3;1;1;0;0;3
FRIDAY   ;5;20;1;1;2;0;0;3
WEDNESDAY;1;5;3;1;2;0;0;3
FRIDAY   ;9;9;3;1;1;0;0;3
TUESDAY  ;4;5;1;1;1;0;0;3
TUESDAY  ;6;4;4;1;1;0;0;3
FRIDAY   ;5;0;1;1;1;0;0;3
TUESDAY  ;7;34;2;1;1;0;0;3
THURSDAY ;1;62;2;1;2;0;0;3
THURSDAY ;2;4;7;1;1;0;0;3
WEDNESDAY;8;1;2;1;3;0;0;3
SUNDAY   ;8;18;8;1;2;0;0;3
WEDNESDAY;4;15;4;1;1;0;0;3
SUNDAY   ;4;4;6;1;1;0;0;3
WEDNESDAY;10;5;2;1;1;0;0;3
MONDAY   ;7;11;4;1;3;0;0;3
SATURDAY ;9;65;4;1;1;0;0;3
TUESDAY  ;5;2;2;1;2;0;0;3
THURSDAY ;1;2;1;1;1;0;0;3
TUESDAY  ;4;71;5;1;2;0;0;3
FRIDAY   ;8;11;1;1;2;0;0;3
SUNDAY   ;1;1;3;1;1;0;0;3
SUNDAY   ;5;72;3;1;2;0;0;3
SATURDAY ;9;10;4;1;3;0;0;3
SUNDAY   ;11;33;4;1;1;0;0;3
SUNDAY   ;9;9;1;1;1;0;0;3
SUNDAY   ;7;5;1;1;1;0;0;3
SATURDAY ;4;44;4;1;2;0;0;0
THURSDAY ;4;1;9;1;2;0;0;3
THURSDAY ;10;8;2;1;1;0;0;3
MONDAY   ;10;84;2;1;1;0;0;3
TUESDAY  ;1;0;1;1;1;0;0;3
SUNDAY   ;4;0;1;1;2;0;0;3
WEDNESDAY;1;1;3;1;1;0;0;0
FRIDAY   ;3;2;1;1;1;0;0;3
WEDNESDAY;4;15;4;1;1;0;0;3
SATURDAY ;6;1;2;1;2;0;0;3
WEDNESDAY;4;15;3;1;1;0;0;3
WEDNESDAY;10;8;1;1;1;0;0;3
TUESDAY  ;4;14;5;1;1;0;0;3
MONDAY   ;3;24;1;1;1;0;0;3
THURSDAY ;8;36;1;1;1;0;0;3
THURSDAY ;5;43;2;1;2;0;0;3
SATURDAY ;5;76;2;1;2;0;0;3
WEDNESDAY;8;2;4;1;1;0;0;3
SATURDAY ;2;0;5;1;2;0;0;3
WEDNESDAY;10;27;2;1;2;0;0;3
SATURDAY ;4;8;2;1;2;0;0;3
MONDAY   ;3;103;3;1;1;0;0;3
WEDNESDAY;4;15;4;1;1;0;0;3
FRIDAY   ;8;18;4;1;1;1;0;3
TUESDAY  ;2;83;2;1;2;0;0;3
THURSDAY ;4;34;2;1;2;0;0;3
THURSDAY ;4;24;3;1;2;0;0;3
FRIDAY   ;12;0;1;1;1;0;0;3
FRIDAY   ;10;30;2;1;2;0;0;3
TUESDAY  ;8;33;6;1;3;0;0;3
FRIDAY   ;7;69;5;1;2;0;0;3
WEDNESDAY;11;74;1;1;1;0;0;3
MONDAY   ;6;56;3;1;2;0;0;3
SUNDAY   ;4;3;1;1;2;0;0;3
MONDAY   ;7;4;1;1;1;0;0;3
TUESDAY  ;9;29;1;1;1;0;0;3
MONDAY   ;1;17;3;1;1;0;0;3
TUESDAY  ;2;0;3;1;2;0;0;3
TUESDAY  ;8;17;4;1;2;0;0;3
WEDNESDAY;6;45;6;1;3;0;0;3
MONDAY   ;9;0;1;1;2;0;0;3
SUNDAY   ;3;17;4;1;1;0;0;3
WEDNESDAY;9;16;10;1;1;0;0;3
MONDAY   ;5;83;3;1;2;0;0;3
SATURDAY ;3;5;2;1;1;0;0;3
TUESDAY  ;4;12;1;1;1;0;0;3
WEDNESDAY;5;59;2;1;2;0;0;3
SATURDAY ;4;0;1;1;2;0;0;3
MONDAY   ;2;1;1;1;2;0;0;3
SATURDAY ;5;51;2;1;1;0;0;3
SUNDAY   ;5;5;2;1;1;0;0;3
WEDNESDAY;5;1;1;1;1;0;0;3
MONDAY   ;9;19;2;1;2;0;0;3
WEDNESDAY;9;1;1;1;1;0;0;3
TUESDAY  ;6;36;1;1;1;0;0;3
FRIDAY   ;10;16;4;1;1;0;0;3
SATURDAY ;2;43;7;1;2;0;0;3
SUNDAY   ;6;5;6;1;1;0;0;3
SATURDAY ;7;0;1;1;2;0;0;3
THURSDAY ;5;50;3;1;2;0;0;0
WEDNESDAY;1;119;1;9;1;0;0;3
SATURDAY ;3;0;1;1;1;0;0;3
FRIDAY   ;8;68;4;1;2;0;0;3
WEDNESDAY;5;16;3;1;1;0;0;3
WEDNESDAY;5;16;3;1;1;0;0;3
WEDNESDAY;9;4;3;1;3;0;0;3
FRIDAY   ;6;78;2;1;2;0;0;3
TUESDAY  ;11;36;5;1;2;0;0;3
MONDAY   ;6;27;5;1;1;0;0;3
FRIDAY   ;5;11;3;1;1;0;0;3
TUESDAY  ;7;8;5;1;3;0;0;3
TUESDAY  ;2;54;5;1;2;0;0;3
SATURDAY ;1;0;3;1;2;0;0;3
THURSDAY ;5;41;4;1;2;0;0;3
TUESDAY  ;10;30;5;1;2;0;0;3
FRIDAY   ;5;65;4;1;2;0;0;0
MONDAY   ;8;12;5;1;3;0;0;3
MONDAY   ;4;0;2;1;1;0;0;3
MONDAY   ;1;0;3;1;1;1;0;3
SUNDAY   ;10;36;5;1;2;0;0;3
THURSDAY ;1;21;6;1;2;0;0;3
SATURDAY ;1;0;3;1;2;0;0;3
THURSDAY ;1;7;3;1;2;0;0;3
FRIDAY   ;8;1;3;1;2;0;0;3
SATURDAY ;8;38;6;1;2;0;0;3
MONDAY   ;9;38;4;1;2;0;0;3
WEDNESDAY;6;2;2;1;1;0;0;3
FRIDAY   ;4;41;5;1;2;0;0;3
MONDAY   ;5;11;4;1;2;0;0;3
TUESDAY  ;5;35;2;1;1;0;0;3
TUESDAY  ;10;20;2;1;1;0;0;3
THURSDAY ;6;18;3;1;1;0;0;3
WEDNESDAY;5;26;3;1;2;0;0;3
MONDAY   ;9;6;5;1;1;0;0;3
FRIDAY   ;8;4;5;1;1;1;0;3
TUESDAY  ;3;18;4;1;1;0;0;3
TUESDAY  ;5;11;4;1;2;0;0;3
SUNDAY   ;2;2;5;1;1;0;0;0
THURSDAY ;1;7;6;1;2;0;0;3
WEDNESDAY;6;8;2;1;1;0;0;3
MONDAY   ;9;17;3;1;2;0;0;3
SUNDAY   ;3;9;4;1;1;0;0;3
FRIDAY   ;4;1;2;1;2;0;0;3
MONDAY   ;6;82;2;1;2;0;0;0
TUESDAY  ;10;5;3;1;2;0;0;3
FRIDAY   ;9;30;6;1;2;0;0;3
WEDNESDAY;5;10;3;1;3;0;0;3
THURSDAY ;6;11;4;1;2;0;0;3
MONDAY   ;1;13;6;1;2;0;0;3
SUNDAY   ;2;19;26;1;1;0;0;0
THURSDAY ;10;7;3;1;2;0;0;3
MONDAY   ;9;7;2;1;1;0;0;3
THURSDAY ;5;7;4;1;2;0;0;3
THURSDAY ;9;35;4;1;2;0;0;3
THURSDAY ;5;47;3;1;2;0;0;3
WEDNESDAY;8;10;6;1;2;0;0;3
SATURDAY ;1;0;3;1;1;0;0;3
SATURDAY ;5;1;3;1;2;0;0;3
FRIDAY   ;9;13;3;1;2;0;0;3
FRIDAY   ;6;40;2;1;3;0;0;3
MONDAY   ;8;0;3;1;2;0;0;3
THURSDAY ;7;9;2;1;2;0;0;3
SUNDAY   ;6;12;5;1;1;0;0;3
TUESDAY  ;3;0;5;1;2;0;0;3
SUNDAY   ;2;4;4;1;1;0;0;3
SATURDAY ;3;7;2;1;2;0;0;3
WEDNESDAY;10;13;4;1;2;0;0;3
FRIDAY   ;6;5;2;1;2;0;0;3
WEDNESDAY;2;30;4;1;2;0;0;3
FRIDAY   ;8;0;2;1;2;0;0;3
SUNDAY   ;10;19;6;1;1;0;0;3
WEDNESDAY;6;14;3;1;2;0;0;3
SATURDAY ;10;15;5;1;2;0;0;3
WEDNESDAY;9;22;2;1;2;0;0;3
THURSDAY ;8;5;3;1;2;0;0;3
THURSDAY ;5;42;4;1;1;0;0;3
TUESDAY  ;10;20;2;1;1;0;0;3
SUNDAY   ;6;13;7;1;2;0;0;3
SATURDAY ;7;10;5;1;2;0;0;3
THURSDAY ;9;9;4;1;2;0;0;3
WEDNESDAY;7;17;5;1;2;0;0;3
MONDAY   ;7;2;2;1;2;0;0;3
FRIDAY   ;10;4;2;1;2;0;0;3
TUESDAY  ;11;32;2;1;1;0;0;3
THURSDAY ;10;5;2;1;2;0;0;3
SATURDAY ;8;19;4;1;2;0;0;3
TUESDAY  ;2;5;5;1;2;0;0;0
MONDAY   ;1;0;5;1;2;0;0;3
TUESDAY  ;2;19;3;1;1;0;0;3
FRIDAY   ;1;49;4;1;2;0;0;3
MONDAY   ;4;19;2;1;2;0;0;3
MONDAY   ;1;47;6;1;2;0;0;3
WEDNESDAY;1;19;7;1;1;0;0;3
TUESDAY  ;5;7;4;1;2;0;0;3
SATURDAY ;9;5;6;1;1;0;0;3
THURSDAY ;4;9;2;1;2;0;0;3
WEDNESDAY;5;2;4;1;2;0;0;3
MONDAY   ;5;28;3;1;1;1;0;3
TUESDAY  ;8;18;3;1;2;0;0;3
MONDAY   ;5;13;11;1;1;0;0;3
FRIDAY   ;7;1;2;1;2;0;0;3
THURSDAY ;3;3;2;1;1;0;0;3
THURSDAY ;5;23;7;1;1;0;0;3
MONDAY   ;5;8;3;1;2;0;0;3
FRIDAY   ;10;67;7;1;2;0;0;3
THURSDAY ;7;14;3;1;1;0;0;3
SATURDAY ;6;20;3;1;2;0;0;3
SATURDAY ;4;34;7;1;2;0;0;3
WEDNESDAY;5;0;2;1;2;0;0;3
SATURDAY ;8;33;4;1;1;0;0;3
THURSDAY ;3;2;2;1;2;0;0;0
SATURDAY ;1;71;4;1;2;0;0;3
FRIDAY   ;1;24;3;1;1;1;0;3
WEDNESDAY;8;45;4;1;2;0;0;3
SATURDAY ;5;15;3;1;2;0;0;3
WEDNESDAY;3;1;2;1;2;0;0;3
FRIDAY   ;10;56;6;1;2;0;0;3
TUESDAY  ;8;2;4;1;2;0;0;3
WEDNESDAY;7;0;7;1;2;0;0;3
TUESDAY  ;5;52;5;1;2;0;0;3
TUESDAY  ;10;26;4;1;1;0;0;3
WEDNESDAY;5;16;3;1;1;0;0;3
TUESDAY  ;5;27;6;1;2;0;0;3
MONDAY   ;7;4;5;1;2;0;0;3
FRIDAY   ;9;15;5;1;1;0;0;3
TUESDAY  ;3;15;6;1;2;0;0;0
SATURDAY ;5;0;6;1;1;0;0;3
FRIDAY   ;9;31;3;1;2;0;0;3
WEDNESDAY;2;30;4;1;2;0;0;3
WEDNESDAY;5;30;7;1;2;0;0;3
FRIDAY   ;3;55;3;1;2;0;0;0
FRIDAY   ;8;51;7;1;2;0;0;3
SATURDAY ;4;1;2;1;2;0;0;3
THURSDAY ;7;2;2;1;1;0;0;3
THURSDAY ;1;2;3;1;2;0;0;3
MONDAY   ;9;80;7;1;2;0;0;3
TUESDAY  ;7;6;3;1;3;0;0;3
THURSDAY ;8;0;3;1;1;0;0;3
MONDAY   ;9;26;3;1;2;0;0;3
MONDAY   ;5;3;2;1;2;0;0;3
MONDAY   ;9;4;2;1;2;0;0;3
THURSDAY ;2;3;3;1;2;0;0;3
FRIDAY   ;6;85;6;1;2;0;0;0
MONDAY   ;4;26;2;1;1;0;0;3
MONDAY   ;7;20;7;1;3;0;0;3
TUESDAY  ;7;16;3;1;1;0;0;3
WEDNESDAY;5;27;4;1;1;0;0;3
SUNDAY   ;8;12;7;1;2;0;0;3
THURSDAY ;6;17;3;1;2;0;0;3
SATURDAY ;6;41;6;1;1;0;0;3
TUESDAY  ;9;68;5;1;1;0;0;3
MONDAY   ;6;18;4;1;1;0;0;3
SATURDAY ;4;9;3;1;2;0;0;3
THURSDAY ;4;13;7;1;1;0;0;3
FRIDAY   ;5;65;4;1;2;0;0;0
MONDAY   ;3;4;3;1;1;0;0;0
THURSDAY ;5;5;6;1;1;0;0;3
WEDNESDAY;5;37;4;1;2;0;0;3
MONDAY   ;1;10;2;1;2;0;0;3
SATURDAY ;9;5;3;1;2;0;0;3
THURSDAY ;7;0;2;1;2;0;0;3
MONDAY   ;2;14;3;1;2;0;0;3
THURSDAY ;4;41;7;1;2;0;0;3
WEDNESDAY;10;89;2;1;2;0;0;3
SATURDAY ;4;5;4;1;2;0;0;3
SUNDAY   ;3;26;4;1;2;0;0;3
FRIDAY   ;10;18;4;1;2;0;0;3
WEDNESDAY;2;0;2;1;2;0;0;3
WEDNESDAY;10;18;4;1;2;0;0;3
MONDAY   ;1;20;7;1;2;0;0;3
SATURDAY ;8;0;7;1;1;0;0;3
SUNDAY   ;6;20;5;1;2;0;0;3
FRIDAY   ;6;77;7;1;2;0;0;3
FRIDAY   ;8;1;6;1;2;0;0;3
TUESDAY  ;9;43;4;1;2;0;0;3
TUESDAY  ;8;20;3;1;2;0;0;3
MONDAY   ;7;9;7;1;2;0;0;3
THURSDAY ;9;24;5;1;3;0;0;3
WEDNESDAY;3;15;2;1;2;0;0;0
SATURDAY ;6;32;5;1;1;0;0;3
TUESDAY  ;5;6;2;1;2;0;0;3
WEDNESDAY;7;31;4;1;2;0;0;3
TUESDAY  ;9;19;3;1;1;0;0;3
FRIDAY   ;9;82;5;1;1;0;0;3
WEDNESDAY;10;84;4;1;2;0;0;3
SATURDAY ;4;16;4;1;1;0;0;3
MONDAY   ;4;27;6;1;1;0;0;3
SATURDAY ;10;39;2;1;2;0;0;3
SUNDAY   ;8;1;6;1;2;0;0;3
SATURDAY ;5;20;5;1;1;0;0;3
THURSDAY ;6;2;2;1;2;0;0;3
MONDAY   ;2;3;2;1;1;0;0;3
FRIDAY   ;3;21;2;1;2;0;0;0
MONDAY   ;9;47;3;1;2;0;0;3
THURSDAY ;5;1;2;1;2;0;0;3
THURSDAY ;10;1;4;1;2;0;0;3
TUESDAY  ;2;3;5;1;2;1;0;3
WEDNESDAY;5;16;4;1;2;0;0;3
SATURDAY ;7;2;7;1;2;0;0;3
TUESDAY  ;3;1;3;1;1;0;0;3
MONDAY   ;2;11;5;1;2;0;0;0
SATURDAY ;2;14;3;1;2;0;0;0
SATURDAY ;9;31;7;1;2;0;0;3
THURSDAY ;3;3;4;1;2;0;0;3
SATURDAY ;8;138;5;1;2;0;0;3
FRIDAY   ;1;4;3;1;2;1;0;3
FRIDAY   ;7;45;3;1;2;0;0;3
FRIDAY   ;5;65;4;1;2;0;0;0
THURSDAY ;3;5;3;1;2;0;0;3
FRIDAY   ;7;4;2;1;2;0;0;3
THURSDAY ;1;43;4;1;1;0;0;3
FRIDAY   ;5;0;2;1;2;0;0;3
MONDAY   ;6;6;2;1;1;0;0;3
MONDAY   ;3;5;2;1;2;0;0;3
SUNDAY   ;9;10;2;1;2;0;0;3
FRIDAY   ;2;0;2;1;2;0;0;3
SUNDAY   ;4;73;4;1;2;0;0;3
WEDNESDAY;2;6;2;1;1;0;0;3
SUNDAY   ;7;101;4;1;2;1;0;3
WEDNESDAY;7;5;4;1;2;0;0;3
SATURDAY ;9;7;3;1;2;0;0;3
SATURDAY ;6;0;3;1;2;0;0;3
